Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L5_F128_K1x1_3_K7x7_2_W90,5,11551754,12432434186,ConvNet,90,1867.7457627118645,315.0,0.0,4.3559322033898304,93.91525423728814,15.0,25.0,50.0,42.66666666666666,32.142857142857146,6457.050847457627,4486.3050847457625,132.33898305084745,26.8,30.517241379310345,34.416666666666664,380966.0,264692.0,7808.0,400.0,150.0689244270324,661.73,19.52
convnet_L5_F128_K1x1_3_K7x7_2_W100,5,13932554,15452727306,ConvNet,100,1881.966101694916,315.0,0.0,4.288135593220339,94.76271186440678,15.440677966101696,25.0,50.0,42.23529411764706,31.99404761904762,6407.847457627118,4392.677966101695,133.01694915254237,26.8,30.6,33.6551724137931,378063.0,259168.0,7848.0,325.0,184.5657253265381,797.44,24.147692307692303
convnet_L5_F128_K2x2_3_K3x3_2_W50,5,4300170,1243574410,ConvNet,50,1825.0,315.0,0.0,11.46186440677966,82.2542372881356,28.94915254237288,25.0,50.0,39.25862068965517,30.375,5614.627118644068,3316.7966101694915,203.16949152542367,26.0,29.0,31.90909090909091,331263.0,195691.0,11987.0,3213.0,18.4946799278259,60.90600684718332,3.7307812013694366
convnet_L5_F128_K2x2_3_K3x3_2_W60,5,5836170,1748667530,ConvNet,60,1836.457627118644,315.0,0.0,10.266949152542374,82.08474576271186,28.8135593220339,25.0,50.0,38.96153846153846,29.669117647058822,5540.033898305085,3279.0508474576272,186.3050847457627,25.84,28.56,31.23529411764705,326862.0,193464.0,10992.0,2503.0,26.6247797012329,77.29284858170196,4.391530163803436
convnet_L5_F128_K2x2_3_K3x3_2_W70,5,7628170,2339648650,ConvNet,70,1848.0,315.0,0.0,10.357758620689657,83.41379310344827,38.41379310344828,25.0,50.0,38.53225806451613,29.619318181818183,5625.948275862069,3140.155172413793,168.48275862068965,25.68,28.464285714285715,30.77777777777778,326305.0,182129.0,9772.0,1606.0,36.4985942840576,113.40535491905356,6.084682440846825
convnet_L5_F128_K2x2_3_K3x3_2_W80,5,9676170,3016517770,ConvNet,80,1859.0,315.0,0.0,8.69915254237288,88.0,40.6271186440678,25.0,50.0,38.72222222222222,29.892045454545453,5848.559322033899,3258.7796610169494,157.8135593220339,25.77142857142857,28.61290322580645,31.25,345065.0,192268.0,9311.0,1300.0,48.574092388153005,147.89846153846153,7.162307692307692
convnet_L5_F128_K2x2_3_K3x3_2_W90,5,11980170,3779274890,ConvNet,90,1870.050847457627,315.0,0.0,7.987288135593221,88.30508474576271,41.559322033898304,25.0,50.0,39.11290322580645,30.232142857142858,6007.237288135593,3381.322033898305,159.3728813559322,25.95833333333333,28.83870967741936,31.384615384615383,354427.0,199498.0,9403.0,1113.0,53.682096004486,179.24348607367477,8.448337825696317
convnet_L5_F128_K2x2_3_K3x3_2_W100,5,14540170,4627920010,ConvNet,100,1887.0,315.0,0.0,7.1798245614035086,88.10526315789474,42.50877192982456,25.0,50.0,39.5,30.50657894736842,6110.438596491228,3494.964912280702,149.08771929824562,26.0,29.321428571428573,32.03333333333333,348295.0,199213.0,8498.0,916.0,65.0247836112976,217.48144104803487,9.277292576419214
convnet_L5_F128_K2x2_3_K4x4_2_W40,5,3986826,1434283146,ConvNet,40,1823.1016949152545,315.0,0.0,10.673728813559322,86.08474576271186,21.38983050847457,25.0,50.0,39.65384615384615,30.443877551020407,5656.101694915255,3468.627118644068,204.64406779661016,26.0,29.03703703703704,31.964285714285715,333710.0,204649.0,12074.0,2206.0,27.4819827079772,92.76926563916592,5.473254759746147
convnet_L5_F128_K2x2_3_K4x4_2_W50,5,5420426,2114183306,ConvNet,50,1830.0,315.0,0.0,9.957627118644067,88.96610169491525,21.16949152542373,25.0,50.0,40.21428571428572,30.517857142857142,5820.983050847458,3654.06779661017,180.9322033898305,25.875,29.16,32.15,343438.0,215590.0,10675.0,1732.0,33.768899440765296,124.47459584295612,6.163394919168591
convnet_L5_F128_K2x2_3_K4x4_2_W60,5,7110026,2925846666,ConvNet,60,1840.0,315.0,0.0,9.101694915254235,79.86440677966101,21.38983050847457,25.0,50.0,40.1551724137931,30.52777777777778,5668.847457627118,3548.677966101695,170.61016949152545,25.944444444444443,29.0,32.225806451612904,334462.0,209372.0,10066.0,1257.0,47.9580998420715,166.5648369132856,8.007955449482896
convnet_L5_F128_K2x2_3_K4x4_2_W70,5,9055626,3869273226,ConvNet,70,1849.830508474576,315.0,0.0,8.995762711864407,82.89830508474576,14.559322033898304,25.0,50.0,40.57407407407408,30.84523809523809,5790.389830508475,3821.728813559322,161.8135593220339,25.91176470588235,29.15384615384616,32.6,341633.0,225482.0,9547.0,1037.0,57.44965791702271,217.43683702989392,9.206364513018322
convnet_L5_F128_K2x2_3_K4x4_2_W80,5,11257226,4944462986,ConvNet,80,1862.1186440677968,315.0,0.0,7.228813559322034,86.89830508474576,22.966101694915253,25.0,50.0,40.4,30.902439024390244,6076.64406779661,3872.8813559322034,154.77966101694915,26.0,29.476190476190474,32.793103448275865,358522.0,228500.0,9132.0,793.0,74.44005489349361,288.1462799495586,11.515762925598992
convnet_L5_F128_K2x2_3_K4x4_2_W90,5,13714826,6151415946,ConvNet,90,1876.0,315.0,0.0,6.245614035087719,94.43859649122808,23.29824561403509,25.0,50.0,40.66129032258065,30.94767441860465,6127.035087719299,3930.877192982456,141.2280701754386,26.17241379310345,29.72,32.75757575757576,349241.0,224060.0,8050.0,636.0,93.6292004585266,352.29559748427675,12.657232704402515
convnet_L5_F128_K2x2_3_K4x4_2_W100,5,16428426,7490132106,ConvNet,100,1891.830508474576,315.0,0.0,5.919491525423729,87.44067796610169,23.94915254237288,25.0,50.0,40.73684210526316,30.817073170731707,6011.542372881356,3794.661016949152,153.5084745762712,26.09523809523809,29.57692307692308,32.88461538461539,354681.0,223885.0,9057.0,537.0,112.0103454589843,416.9180633147113,16.865921787709496
convnet_L5_F128_K2x2_3_K5x5_2_W40,5,3104138,1575758474,ConvNet,40,1817.0,315.0,0.0,11.063559322033898,78.44067796610169,15.084745762711863,25.0,50.0,40.45,30.692857142857143,5517.627118644068,3518.64406779661,178.59322033898306,26.0,29.125,32.083333333333336,325540.0,207600.0,10537.0,2407.0,26.579406261444003,86.24844204403823,4.377648525135023
convnet_L5_F128_K2x2_3_K5x5_2_W50,5,4281738,2446373514,ConvNet,50,1825.0,315.0,0.0,9.73728813559322,84.86440677966101,16.322033898305083,25.0,50.0,40.42857142857143,30.80952380952381,5729.203389830508,3710.9661016949153,164.28813559322035,25.97435897435897,29.2,32.35,338023.0,218947.0,9693.0,1660.0,37.4803280830383,131.8957831325301,5.839156626506024
convnet_L5_F128_K2x2_3_K5x5_2_W60,5,5715338,3507734154,ConvNet,60,1839.033898305085,315.0,0.0,8.01271186440678,86.67796610169492,16.661016949152543,25.0,50.0,40.333333333333336,30.73780487804878,5727.474576271186,3688.288135593221,151.61016949152545,25.97142857142857,29.35,32.241379310344826,337921.0,217609.0,8945.0,1186.0,50.405163764953606,183.4814502529511,7.542158516020236
convnet_L5_F128_K2x2_3_K5x5_2_W70,5,7404938,4759840394,ConvNet,70,1846.8620689655168,315.0,0.0,7.125,86.13793103448276,11.724137931034482,25.0,50.0,40.84285714285714,31.10897435897436,5799.482758620689,3907.310344827586,148.32758620689654,25.9375,29.346153846153847,32.74193548387097,336370.0,226624.0,8603.0,954.0,62.4664521217346,237.55136268343816,9.017819706498951
convnet_L5_F128_K2x2_3_K5x5_2_W80,5,9350538,6202692234,ConvNet,80,1855.0,291.0,0.0,5.961206896551724,91.46551724137932,12.620689655172416,25.0,50.0,41.25862068965517,31.177777777777777,6119.068965517241,4164.137931034483,134.70689655172413,25.94736842105263,29.84,33.13333333333333,354906.0,241520.0,7813.0,761.0,77.9265260696411,317.3718791064389,10.266754270696453
convnet_L5_F128_K2x2_3_K5x5_2_W90,5,11552138,7836289674,ConvNet,90,1862.0,291.0,0.0,5.309322033898305,94.8813559322034,18.45762711864407,25.0,50.0,40.01724137931034,31.074468085106385,5695.881355932203,3541.5593220338983,141.27118644067798,26.24137931034483,29.89189189189189,32.09090909090909,336057.0,208952.0,8335.0,589.0,101.2785911560058,354.7572156196944,14.151103565365023
convnet_L5_F128_K2x2_3_K5x5_2_W100,5,14009738,9660632714,ConvNet,100,1880.0,315.0,0.0,4.650862068965517,95.06896551724138,19.17241379310345,25.0,50.0,41.60714285714285,31.32608695652174,6258.379310344828,4173.931034482759,127.34482758620688,26.433333333333334,29.75,33.29032258064516,362986.0,242088.0,7386.0,485.0,123.4184288978576,499.1505154639176,15.228865979381442
convnet_L5_F128_K2x2_3_K6x6_2_W30,5,3065226,1459992202,ConvNet,30,1812.6949152542368,291.0,0.0,11.627118644067796,84.23728813559322,15.542372881355933,25.0,50.0,40.47058823529412,30.8984375,5586.627118644068,3530.677966101695,206.89830508474577,26.07692307692308,29.75,32.172413793103445,329611.0,208310.0,12207.0,2464.0,23.7651681900024,84.5413961038961,4.9541396103896105
convnet_L5_F128_K2x2_3_K6x6_2_W40,5,4140426,2466748042,ConvNet,40,1820.0,291.0,0.0,10.728813559322036,82.71186440677967,15.59322033898305,25.0,50.0,40.02,30.5472972972973,5549.220338983051,3554.0169491525426,165.08474576271186,25.942857142857143,29.33333333333333,32.0,327404.0,209687.0,9740.0,1508.0,38.9988946914672,139.04973474801062,6.458885941644563
convnet_L5_F128_K2x2_3_K6x6_2_W50,5,5471626,3736339082,ConvNet,50,1825.0,291.0,0.0,8.387931034482758,88.41379310344827,16.017241379310345,25.0,50.0,41.14516129032258,31.07926829268293,5971.827586206897,4000.7241379310335,153.1206896551724,26.26923076923077,29.741935483870968,32.45161290322581,346366.0,232042.0,8881.0,1096.0,56.4762783050537,211.71715328467155,8.103102189781023
convnet_L5_F128_K2x2_3_K6x6_2_W60,5,7058826,5268765322,ConvNet,60,1833.9830508474577,291.0,0.0,7.122881355932203,85.55932203389831,16.440677966101696,25.0,50.0,41.078947368421055,31.420454545454547,5977.237288135593,3983.288135593221,157.52542372881356,26.103448275862068,29.966666666666665,32.83870967741935,352657.0,235014.0,9294.0,832.0,71.77771806716909,282.46875,11.170673076923077
convnet_L5_F128_K2x2_3_K6x6_2_W70,5,8902026,7064026762,ConvNet,70,1844.033898305085,291.0,0.0,6.326271186440678,88.08474576271186,16.93220338983051,25.0,50.0,41.61764705882353,31.5,6244.610169491525,4208.796610169492,148.5084745762712,26.5,30.16,33.361111111111114,368432.0,248319.0,8762.0,642.0,94.2337679862976,386.7897196261682,13.64797507788162
convnet_L5_F128_K2x2_3_K6x6_2_W80,5,11001226,9122123402,ConvNet,80,1858.0,291.0,0.0,5.418103448275862,94.1896551724138,17.43103448275862,25.0,50.0,41.91666666666666,31.52083333333333,6260.103448275862,4212.258620689655,135.86206896551724,26.55555555555556,30.14814814814815,33.333333333333336,363086.0,244311.0,7880.0,510.0,116.8723535537719,479.04117647058825,15.450980392156865
convnet_L5_F128_K2x2_3_K6x6_2_W90,5,13356426,11443055242,ConvNet,90,1870.0,291.0,0.0,4.762711864406779,94.33898305084746,17.52542372881356,25.0,50.0,41.1578947368421,31.920212765957448,6307.338983050848,4116.389830508475,143.5593220338983,26.76315789473684,30.58620689655172,33.44444444444444,372133.0,242867.0,8470.0,410.0,145.7017564773559,592.3585365853659,20.65853658536585
convnet_L5_F128_K2x2_3_K6x6_2_W100,5,15967626,14026822282,ConvNet,100,1888.0,291.0,0.0,4.309322033898305,93.72881355932203,18.47457627118644,25.0,50.0,41.782051282051285,31.77551020408164,6490.627118644068,4379.864406779661,135.89830508474577,26.5,30.30434782608696,33.78378378378378,382947.0,258412.0,8018.0,339.0,178.7229681015014,762.2772861356932,23.6519174041298
convnet_L5_F128_K2x2_3_K7x7_2_W30,5,2672010,1327777930,ConvNet,30,1809.3898305084747,291.0,0.0,10.546610169491526,81.79661016949153,10.745762711864408,25.0,50.0,41.43333333333333,31.290178571428573,5765.6949152542375,3830.152542372881,190.1864406779661,26.1,30.0,32.916666666666664,340176.0,225979.0,11221.0,2926.0,21.1254715919494,77.23137388926862,3.834928229665072
convnet_L5_F128_K2x2_3_K7x7_2_W40,5,3491210,2461678730,ConvNet,40,1814.8135593220336,291.0,0.0,10.55084745762712,77.98305084745763,10.796610169491526,25.0,50.0,41.16666666666666,31.056818181818183,5806.389830508475,3935.237288135593,161.40677966101694,26.0,29.705882352941178,32.42307692307692,342577.0,232179.0,9523.0,1695.0,35.1936793327331,136.9787610619469,5.618289085545722
convnet_L5_F128_K2x2_3_K7x7_2_W50,5,4566410,3943611530,ConvNet,50,1820.2203389830509,291.0,0.0,7.711864406779661,84.40677966101696,12.576271186440678,25.0,50.0,41.66216216216216,31.229166666666668,6063.067796610169,4164.3050847457625,158.3050847457627,26.035714285714285,29.85,32.714285714285715,357721.0,245694.0,9340.0,1157.0,51.1779236793518,212.3543647363872,8.072601555747623
convnet_L5_F128_K2x2_3_K7x7_2_W60,5,5897610,5773576330,ConvNet,60,1832.0,291.0,0.0,6.487068965517241,88.96551724137932,12.620689655172416,25.0,50.0,41.9375,31.5,6261.431034482759,4336.603448275862,138.63793103448276,26.21212121212121,30.181818181818183,33.4,363163.0,251523.0,8041.0,812.0,72.8296399116516,309.7573891625616,9.902709359605913
convnet_L5_F128_K2x2_3_K7x7_2_W70,5,7484810,7951573130,ConvNet,70,1841.830508474576,291.0,0.0,4.936440677966102,88.55932203389831,10.610169491525424,25.0,50.0,42.40909090909091,31.948979591836736,6333.796610169492,4480.830508474576,133.27118644067798,26.77142857142857,30.125,33.64705882352941,373694.0,264369.0,7863.0,624.0,96.6529369354248,423.6682692307692,12.600961538461538
convnet_L5_F128_K2x2_3_K7x7_2_W80,5,9328010,10477601930,ConvNet,80,1851.033898305085,291.0,0.0,4.135593220338983,88.47457627118644,13.813559322033898,25.0,50.0,42.5625,31.98170731707317,6325.440677966101,4372.474576271186,132.57627118644066,26.73809523809524,30.23333333333333,33.375,373201.0,257976.0,7822.0,476.0,125.91460704803458,541.9663865546219,16.432773109243698
convnet_L5_F128_K2x2_3_K7x7_2_W90,5,11427210,13351662730,ConvNet,90,1862.4137931034484,291.0,0.0,4.077586206896552,97.43103448275862,14.362068965517242,25.0,50.0,42.61764705882353,32.15277777777778,6586.568965517241,4531.413793103448,137.31034482758622,26.72,30.78125,34.023809523809526,382021.0,262822.0,7964.0,382.0,156.8525338172912,688.0157068062828,20.848167539267017
convnet_L5_F128_K2x2_3_K7x7_2_W100,5,13782410,16573755530,ConvNet,100,1876.084745762712,291.0,0.0,3.639830508474576,94.94915254237289,11.101694915254235,25.0,50.0,43.4375,32.30357142857143,6514.118644067797,4639.322033898305,135.91525423728814,26.80952380952381,31.03846153846154,34.111111111111114,384333.0,273720.0,8019.0,318.0,188.818199634552,860.7547169811321,25.21698113207547
convnet_L5_F128_K3x3_3_K4x4_2_W40,5,2671626,1222805770,ConvNet,40,1569.0,291.0,0.0,10.580508474576272,83.37288135593221,24.88135593220339,25.0,50.0,40.96428571428572,31.37962962962963,5937.627118644068,3701.169491525424,200.32203389830508,26.88235294117647,30.0,32.91891891891892,350320.0,218369.0,11819.0,3546.0,17.3386788368225,61.58178228990412,3.333051325437112
convnet_L5_F128_K3x3_3_K4x4_2_W50,5,3772426,1940281610,ConvNet,50,1574.0169491525423,291.0,0.0,11.0,79.40677966101696,25.20338983050848,25.0,50.0,40.34615384615385,30.994318181818183,5797.271186440678,3597.322033898305,171.96610169491527,26.32,29.84375,32.4,342039.0,212242.0,10146.0,2239.0,25.31314134597769,94.79321125502456,4.531487271103171
convnet_L5_F128_K3x3_3_K4x4_2_W60,5,5129226,2822672650,ConvNet,60,1581.457627118644,291.0,0.0,8.885593220338983,86.66101694915254,26.30508474576272,25.0,50.0,40.73333333333333,31.0448717948718,5997.28813559322,3786.35593220339,156.05084745762713,26.21052631578948,29.821428571428573,32.535714285714285,353840.0,223395.0,9207.0,1620.0,38.2174682617187,137.89814814814815,5.683333333333334
convnet_L5_F128_K3x3_3_K4x4_2_W70,5,6742026,3869978890,ConvNet,70,1591.033898305085,291.0,0.0,7.677966101694915,85.42372881355932,21.35593220338983,25.0,50.0,41.285714285714285,31.41875,6157.830508474576,4006.203389830509,163.20338983050848,26.483870967741936,29.9375,32.903225806451616,363312.0,236366.0,9629.0,1268.0,46.9580101966857,186.40851735015767,7.59384858044164
convnet_L5_F128_K3x3_3_K4x4_2_W80,5,8610826,5082200330,ConvNet,80,1602.9322033898304,291.0,0.0,6.398305084745763,89.83050847457628,28.135593220338983,25.0,50.0,41.31481481481482,31.65217391304348,6417.169491525424,4085.1186440677966,143.20338983050848,26.83333333333333,30.20689655172414,33.34615384615385,378613.0,241022.0,8449.0,994.0,61.7663359642028,242.476861167002,8.5
convnet_L5_F128_K3x3_3_K4x4_2_W90,5,10735626,6459336970,ConvNet,90,1616.033898305085,291.0,0.0,5.491525423728813,95.50847457627118,22.25423728813559,25.0,50.0,41.03846153846154,31.882653061224488,6173.4915254237285,3999.3050847457625,139.8135593220339,26.82857142857143,30.344827586206897,33.142857142857146,364236.0,235959.0,8249.0,822.0,72.1741914749145,287.05474452554745,10.0352798053528
convnet_L5_F128_K3x3_3_K4x4_2_W100,5,13116426,8001388810,ConvNet,100,1629.448275862069,291.0,0.0,5.051724137931035,93.10344827586206,29.96551724137931,25.0,50.0,42.11290322580645,31.9468085106383,6492.0,4164.137931034483,128.17241379310346,26.86206896551724,30.57575757575757,33.54838709677419,376536.0,241520.0,7434.0,633.0,94.8326921463012,381.5481832543444,11.744075829383888
convnet_L5_F128_K3x3_3_K5x5_2_W40,5,2777098,1534428170,ConvNet,40,1569.0,291.0,0.0,11.432203389830509,80.71186440677967,20.30508474576272,25.0,50.0,41.04545454545455,31.360576923076923,5726.3050847457625,3639.593220338983,176.8135593220339,27.0,30.0,32.935483870967744,337852.0,214736.0,10432.0,2727.0,19.9847531318664,78.74440777411074,3.825449211587826
convnet_L5_F128_K3x3_3_K5x5_2_W50,5,3826698,2474987530,ConvNet,50,1576.9830508474577,291.0,0.0,9.953389830508474,82.9322033898305,21.20338983050848,25.0,50.0,41.16666666666666,31.33888888888889,5941.050847457627,3844.677966101695,166.67796610169492,26.703703703703702,29.97058823529412,32.88461538461539,350522.0,226836.0,9834.0,1916.0,30.2568769454956,118.39039665970772,5.132567849686848
convnet_L5_F128_K3x3_3_K5x5_2_W60,5,5132298,3639444490,ConvNet,60,1583.0,291.0,0.0,8.09322033898305,84.2542372881356,18.38983050847457,25.0,50.0,41.80303030303031,31.7375,6144.593220338983,4145.135593220339,147.42372881355934,26.77142857142857,30.103448275862068,33.357142857142854,362531.0,244563.0,8698.0,1379.0,42.6482105255126,177.34807831762146,6.307469180565628
convnet_L5_F128_K3x3_3_K5x5_2_W70,5,6693898,5027799050,ConvNet,70,1593.9655172413793,291.0,0.0,6.202586206896552,88.98275862068965,24.43103448275862,25.0,50.0,41.75,31.75531914893617,6431.551724137931,4247.706896551724,136.05172413793105,26.74074074074074,30.266666666666666,33.41935483870968,373030.0,246367.0,7891.0,983.0,60.194342136383,250.62767039674463,8.027466937945066
convnet_L5_F128_K3x3_3_K5x5_2_W80,5,8511498,6640051210,ConvNet,80,1602.0344827586207,291.0,0.0,5.689655172413793,95.29310344827586,18.46551724137931,25.0,50.0,42.11111111111112,32.04891304347826,6414.96551724138,4336.517241379311,134.24137931034485,26.90625,30.27272727272728,33.8780487804878,372068.0,251518.0,7786.0,820.0,72.25375652313231,306.72926829268295,9.495121951219511
convnet_L5_F128_K3x3_3_K5x5_2_W90,5,10585098,8476200970,ConvNet,90,1616.0,291.0,0.0,5.081896551724138,92.56896551724138,24.36206896551724,25.0,50.0,42.07142857142857,32.01190476190476,6463.172413793103,4262.103448275862,131.0344827586207,26.852941176470587,30.55263157894737,33.65384615384615,374864.0,247202.0,7600.0,628.0,95.1417446136474,393.6337579617834,12.101910828025478
convnet_L5_F128_K3x3_3_K5x5_2_W100,5,12914698,10536248330,ConvNet,100,1629.2033898305085,291.0,0.0,4.165254237288136,93.64406779661016,25.23728813559322,25.0,50.0,42.225,32.28061224489796,6454.169491525424,4248.016949152542,137.5084745762712,27.03030303030303,30.743589743589745,33.861111111111114,380796.0,250633.0,8113.0,514.0,117.3216152191162,487.61284046692606,15.784046692607005
convnet_L5_F128_K3x3_3_K6x6_2_W40,5,2958346,1869492490,ConvNet,40,1570.728813559322,291.0,0.0,11.21186440677966,83.30508474576271,16.576271186440678,25.0,50.0,41.47435897435897,31.73684210526316,5857.152542372882,3851.4745762711855,167.01694915254237,27.0,30.035714285714285,33.1,345572.0,227237.0,9854.0,2246.0,25.3810095787048,101.1740872662511,4.387355298308103
convnet_L5_F128_K3x3_3_K6x6_2_W50,5,3956746,3068524810,ConvNet,50,1578.8983050847455,291.0,0.0,8.682203389830509,85.67796610169492,16.76271186440678,25.0,50.0,41.7093023255814,31.75,6174.016949152542,4139.389830508475,164.84745762711864,26.545454545454547,30.2,33.47058823529412,364267.0,244224.0,9726.0,1537.0,40.3348898887634,158.89655172413794,6.327911515940143
convnet_L5_F128_K3x3_3_K6x6_2_W60,5,5211146,4563544330,ConvNet,60,1585.9310344827586,291.0,0.0,6.922413793103448,88.62068965517241,19.379310344827587,25.0,50.0,42.148648648648646,31.906976744186046,6422.224137931034,4362.586206896552,141.8793103448276,26.92,30.51515151515152,33.42424242424242,372489.0,253030.0,8229.0,1088.0,55.6172943115234,232.5643382352941,7.563419117647059
convnet_L5_F128_K3x3_3_K6x6_2_W70,5,6721546,6354551050,ConvNet,70,1594.0169491525423,291.0,0.0,5.813559322033898,86.91525423728814,15.94915254237288,25.0,50.0,42.71212121212121,32.234693877551024,6390.457627118644,4412.610169491525,142.5084745762712,27.0,30.78787878787879,33.833333333333336,377037.0,260344.0,8408.0,834.0,71.4921855926513,312.16306954436453,10.081534772182254
convnet_L5_F128_K3x3_3_K6x6_2_W80,5,8487946,8441544970,ConvNet,80,1605.0344827586207,291.0,0.0,5.094827586206897,93.29310344827586,20.5,25.0,50.0,42.875,32.3875,6619.96551724138,4514.844827586207,130.18965517241378,26.892857142857142,30.75862068965517,34.03125,383958.0,261861.0,7551.0,629.0,94.68747138977052,416.31319554848966,12.00476947535771
convnet_L5_F128_K3x3_3_K6x6_2_W90,5,10510346,10824526090,ConvNet,90,1615.7142857142858,291.0,0.0,4.21875,95.07142857142856,21.232142857142858,25.0,50.0,42.854838709677416,32.525,6624.589285714285,4523.964285714285,126.0,27.26315789473684,30.848484848484848,34.27272727272727,370977.0,253342.0,7056.0,495.0,122.4448060989379,511.8020202020202,14.254545454545454
convnet_L5_F128_K3x3_3_K6x6_2_W100,5,12788746,13503494410,ConvNet,100,1627.9649122807018,291.0,0.0,3.719298245614035,94.84210526315788,21.43859649122807,25.0,50.0,42.86666666666667,32.180851063829785,6575.263157894737,4447.298245614035,125.3157894736842,27.07407407407408,30.692307692307693,34.1764705882353,374790.0,253496.0,7143.0,402.0,150.8140540122985,630.5870646766169,17.76865671641791
convnet_L5_F128_K3x3_3_K7x7_2_W30,5,2524170,1106457610,ConvNet,30,1566.0,291.0,0.0,10.96186440677966,83.45762711864407,13.610169491525424,25.0,50.0,41.614285714285714,31.67567567567568,5882.627118644068,3865.06779661017,208.0677966101695,27.0,30.2,33.291666666666664,347075.0,228039.0,12276.0,3808.0,17.5807523727417,59.88419117647059,3.2237394957983194
convnet_L5_F128_K3x3_3_K7x7_2_W40,5,3215370,2212270090,ConvNet,40,1573.0,291.0,0.0,10.27542372881356,84.57627118644068,13.813559322033898,25.0,50.0,41.46153846153846,31.602564102564106,5973.033898305085,4035.71186440678,165.84745762711864,26.677419354838708,30.0,33.32142857142857,352409.0,238107.0,9785.0,2016.0,28.4348082542419,118.10863095238096,4.853670634920635
convnet_L5_F128_K3x3_3_K7x7_2_W50,5,4162570,3699266570,ConvNet,50,1576.033898305085,291.0,0.0,7.809322033898305,85.42372881355932,15.372881355932204,25.0,50.0,42.067567567567565,31.925,6227.779661016949,4254.559322033899,154.45762711864407,26.666666666666668,30.294117647058822,33.72,367439.0,251019.0,9113.0,1326.0,44.4475769996643,189.3054298642534,6.872549019607843
convnet_L5_F128_K3x3_3_K7x7_2_W60,5,5365770,5567447050,ConvNet,60,1585.6206896551723,291.0,0.0,6.172413793103448,92.05172413793105,13.60344827586207,25.0,50.0,42.62,32.23,6431.568965517241,4492.396551724138,134.70689655172413,26.8,30.52,34.064516129032256,373031.0,260559.0,7813.0,932.0,63.384957313537605,279.5697424892704,8.383047210300429
convnet_L5_F128_K3x3_3_K7x7_2_W70,5,6824970,7816811530,ConvNet,70,1592.033898305085,291.0,0.0,5.050847457627119,89.45762711864407,17.491525423728813,25.0,50.0,42.957142857142856,32.58536585365854,6580.508474576272,4525.508474576272,140.64406779661016,27.214285714285715,30.9,34.38235294117647,388250.0,267005.0,8298.0,670.0,88.7670183181762,398.5149253731343,12.385074626865672
convnet_L5_F128_K3x3_3_K7x7_2_W80,5,8540170,10447360010,ConvNet,80,1603.033898305085,291.0,0.0,4.27542372881356,92.864406779661,17.491525423728813,25.0,50.0,43.19444444444444,32.875,6675.254237288135,4638.949152542373,133.57627118644066,27.54054054054054,31.107142857142858,34.43181818181818,393840.0,273698.0,7881.0,520.0,114.6668624877929,526.3423076923077,15.15576923076923
convnet_L5_F128_K3x3_3_K7x7_2_W90,5,10511370,13459092490,ConvNet,90,1615.3275862068965,291.0,0.0,4.008620689655173,92.32758620689656,14.551724137931034,25.0,50.0,43.23076923076923,32.98837209302326,6516.0344827586205,4573.620689655172,127.43103448275862,27.487179487179485,31.1,34.76190476190476,377930.0,265270.0,7391.0,414.0,144.5949363708496,640.7487922705315,17.852657004830917
convnet_L5_F128_K3x3_3_K7x7_2_W100,5,12738570,16852008970,ConvNet,100,1631.0,291.0,0.0,3.353448275862069,96.70689655172414,18.32758620689655,25.0,50.0,43.672413793103445,32.96341463414634,6797.862068965517,4768.672413793103,127.17241379310344,27.58333333333333,31.228571428571428,34.625,394276.0,276583.0,7376.0,332.0,179.54726219177238,833.0813253012049,22.21686746987952
convnet_L5_F128_K4x4_3_K1x1_2_W40,5,2930570,1022996618,ConvNet,40,1816.0677966101696,291.0,0.0,12.01271186440678,80.84745762711864,19.0,25.0,50.0,40.16666666666666,30.766666666666666,5475.576271186441,3313.542372881356,224.4237288135593,26.90909090909091,30.0,32.31818181818182,323059.0,195499.0,13241.0,3296.0,17.9497146606445,59.31401699029127,4.017293689320389
convnet_L5_F128_K4x4_3_K5x5_2_W40,5,2918282,1866318986,ConvNet,40,1569.0,291.0,0.0,10.898305084745765,83.16949152542372,11.932203389830509,25.0,50.0,41.46969696969697,31.44907407407408,5751.050847457627,3830.3050847457625,168.3728813559322,26.86206896551724,30.0,33.05882352941177,339312.0,225988.0,9934.0,2234.0,25.0988745689392,101.15846016114592,4.446732318710833
convnet_L5_F128_K4x4_3_K5x5_2_W50,5,3942282,3005022346,ConvNet,50,1579.6440677966102,291.0,0.0,8.622881355932204,86.37288135593221,13.745762711864408,25.0,50.0,41.52941176470589,31.70833333333333,6090.474576271186,4104.779661016949,163.10169491525423,26.807692307692307,30.161290322580644,33.464285714285715,359338.0,242182.0,9623.0,1534.0,41.0443353652954,157.8761408083442,6.273142112125163
