Model Name,Layers,Total Parameters,Convolution Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L9_F256_K5x5_W60_DWS,9,9796696,580686,2099685610,dws,60,1677.0,159.0,0.0,8.831896551724139,92.08620689655172,17.53448275862069,25.0,50.0,40.02777777777778,31.30208333333333,5411.896551724138,3371.9827586206898,166.05172413793105,26.88888888888889,29.96,32.875,313890.0,195575.0,9631.0,874,67.5713491439819,223.77002288329518,11.019450800915331
convnet_L9_F256_K5x5_W70_DWS,9,13124696,580686,2857905410,dws,70,1695.6610169491526,159.0,0.0,7.186440677966102,88.55932203389831,25.508474576271187,25.0,50.0,40.31818181818182,31.342391304347824,5595.559322033899,3372.4576271186443,157.47457627118644,26.8,29.88571428571429,32.76470588235294,330138.0,198975.0,9291.0,625,97.0051598548889,318.36,14.8656
convnet_L9_F256_K5x5_W80_DWS,9,16964696,580686,3732774410,dws,80,1715.0,159.0,0.0,6.362068965517241,93.3103448275862,25.879310344827587,25.0,50.0,39.86666666666667,31.23170731707317,5638.586206896552,3404.8793103448274,147.24137931034485,26.75862068965517,29.93103448275862,32.92307692307692,327038.0,197483.0,8540.0,491,120.77451467514031,402.20570264765786,17.39307535641548
convnet_L9_F256_K5x5_W90_DWS,9,21316696,580686,4724292610,dws,90,1732.948275862069,159.0,0.0,5.431034482758621,95.36206896551724,19.344827586206897,25.0,50.0,40.294117647058826,31.412790697674417,5608.224137931034,3513.189655172414,138.72413793103448,26.766666666666666,29.821428571428573,33.02857142857143,325277.0,203765.0,8046.0,406,147.0798921585083,501.884236453202,19.817733990147783
convnet_L9_F256_K5x5_W100_DWS,9,26180696,580686,5832460010,dws,100,1759.0,159.0,0.0,4.919642857142857,95.60714285714286,26.232142857142858,25.0,50.0,40.196969696969695,31.28125,5733.017857142857,3476.9464285714284,129.35714285714286,26.83783783783784,30.0,32.96,321049.0,194709.0,7244.0,317,188.7639355659484,614.2239747634069,22.85173501577287
convnet_L9_F320_K2x2_W10_DWS,9,5216665,835855,630102385,dws,10,1650.0,163.0,0.0,11.40677966101695,87.9322033898305,21.1864406779661,25.0,50.0,39.24193548387097,30.93617021276596,5273.864406779661,3047.169491525424,260.76271186440675,26.846153846153847,29.869565217391305,32.095238095238095,311158.0,179783.0,15385.0,3292,18.5668206214904,54.61208991494532,4.6734507897934385
convnet_L9_F320_K2x2_W20_DWS,9,7904665,835855,1159029385,dws,20,1661.0,163.0,0.0,9.837719298245617,85.57894736842105,32.92982456140351,25.0,50.0,39.15625,30.74375,5492.263157894737,3037.877192982456,208.98245614035088,26.875,29.57692307692308,32.06060606060606,313059.0,173159.0,11912.0,1765,33.3651685714721,98.1070821529745,6.749008498583569
convnet_L9_F320_K2x2_W30_DWS,9,11232665,835855,1855767385,dws,30,1675.864406779661,163.0,0.0,9.923728813559322,87.30508474576271,23.084745762711865,25.0,50.0,39.55714285714286,30.73333333333333,5439.677966101695,3245.3728813559323,185.77966101694915,26.89655172413793,29.689655172413797,32.3448275862069,320941.0,191477.0,10961.0,1263,47.3943996429443,151.6049089469517,8.678543151227236
convnet_L9_F320_K2x2_W40_DWS,9,15200665,835855,2720316385,dws,40,1696.9830508474577,163.0,0.0,8.317796610169491,88.71186440677967,24.25423728813559,25.0,50.0,39.68181818181818,31.08510638297872,5516.966101694915,3305.830508474576,163.88135593220338,26.87878787878788,29.7,32.6875,325501.0,195044.0,9669.0,906,65.49396514892571,215.280353200883,10.672185430463577
convnet_L9_F320_K2x2_W50_DWS,9,19808665,835855,3752676385,dws,50,1711.9827586206898,163.0,0.0,7.719827586206897,93.63793103448276,35.62068965517241,25.0,50.0,39.596774193548384,30.95394736842105,5846.758620689655,3336.9137931034484,151.72413793103448,26.85185185185185,29.814814814814813,32.48,339112.0,193541.0,8800.0,634,94.6848487854003,305.2697160883281,13.8801261829653
convnet_L9_F320_K2x2_W60_DWS,9,25056665,835855,4952847385,dws,60,1734.0,163.0,0.0,5.821428571428571,95.73214285714286,25.535714285714285,25.0,50.0,40.06666666666667,31.146341463414632,5658.928571428572,3420.053571428572,139.14285714285714,26.87878787878788,29.875,32.75,316900.0,191523.0,7792.0,526,114.3640637397766,364.11216730038024,14.813688212927756
convnet_L9_F320_K2x2_W70_DWS,9,30944665,835855,6320829385,dws,70,1762.0,163.0,0.0,5.370689655172414,95.51724137931036,35.89655172413793,25.0,50.0,39.7258064516129,31.13372093023256,5950.793103448276,3454.5,131.74137931034485,26.8125,29.852941176470587,32.785714285714285,345146.0,200361.0,7641.0,394,151.5323996543884,508.5304568527919,19.393401015228427
convnet_L9_F320_K2x2_W80_DWS,9,37472665,835855,7856622385,dws,80,1811.0,163.0,0.0,4.961864406779661,95.83050847457628,26.1864406779661,25.0,50.0,40.196969696969695,31.39444444444445,5724.067796610169,3493.0508474576272,131.3050847457627,26.676470588235293,29.925925925925927,32.89655172413793,337720.0,206090.0,7747.0,342,174.4456934928894,602.6023391812865,22.65204678362573
convnet_L9_F320_K2x2_W90_DWS,9,44640665,835855,9560226385,dws,90,1875.6610169491528,163.0,0.0,4.271186440677966,97.6271186440678,26.25423728813559,25.0,50.0,39.89393939393939,31.1875,5765.203389830508,3513.813559322034,128.45762711864407,26.78787878787879,29.806451612903224,32.857142857142854,340147.0,207315.0,7579.0,284,213.16867589950562,729.9823943661971,26.68661971830986
convnet_L9_F320_K2x2_W100_DWS,9,52448665,835855,11431641385,dws,100,1946.0,159.0,0.0,4.228813559322034,96.16949152542372,26.220338983050848,25.0,50.0,40.385714285714286,31.27127659574468,5908.101694915255,3675.9830508474574,127.49152542372882,26.807692307692307,29.884615384615383,33.03225806451613,348578.0,216883.0,7522.0,238,252.2337055206299,911.2731092436975,31.605042016806724
convnet_L9_F320_K3x3_W20_DWS,9,2128680,848670,340748010,dws,20,1642.0,163.0,0.0,15.71551724137931,87.29310344827586,27.46551724137931,25.0,50.0,40.274193548387096,31.49404761904762,5713.948275862069,3236.120689655173,331.58620689655174,26.96875,30.0,33.0,331409.0,187695.0,19232.0,6264,10.2812910079956,29.964080459770116,3.070242656449553
convnet_L9_F320_K3x3_W30_DWS,9,3728680,848670,766683010,dws,30,1647.1206896551723,163.0,0.0,12.629310344827584,86.93103448275862,31.724137931034484,25.0,50.0,40.28378378378378,31.5,5813.137931034483,3339.7758620689656,264.7931034482759,27.0,30.08695652173913,32.851851851851855,337162.0,193707.0,15358.0,3157,18.1771206855773,61.35793474817865,4.864745011086474
convnet_L9_F320_K3x3_W40_DWS,9,5968680,848670,1362992010,dws,40,1656.0,163.0,0.0,11.01271186440678,87.72881355932203,26.16949152542373,25.0,50.0,40.77586206896552,31.854166666666668,5880.728813559322,3580.898305084746,231.7627118644068,27.32258064516129,30.33333333333333,33.47222222222222,346963.0,211273.0,13674.0,2163,27.3558139801025,97.67591308368007,6.321775312066574
convnet_L9_F320_K3x3_W50_DWS,9,8848680,848670,2129675010,dws,50,1672.0,163.0,0.0,10.872881355932204,84.52542372881356,27.084745762711865,25.0,50.0,40.75806451612903,31.76829268292683,5803.135593220339,3544.254237288136,185.4915254237288,27.12,30.3125,33.43333333333333,342385.0,209111.0,10944.0,1380,42.459435462951596,151.52971014492755,7.930434782608696
convnet_L9_F320_K3x3_W60_DWS,9,12368680,848670,3066732010,dws,60,1687.033898305085,163.0,0.0,9.47457627118644,86.22033898305085,26.28813559322034,25.0,50.0,40.62903225806452,31.63586956521739,5833.576271186441,3557.0508474576272,175.22033898305085,27.22222222222222,30.24,33.3448275862069,344181.0,209866.0,10338.0,970,61.1962747573852,216.35670103092784,10.657731958762886
convnet_L9_F320_K3x3_W70_DWS,9,16528680,848670,4174163010,dws,70,1705.0,163.0,0.0,7.245689655172414,94.91379310344828,36.8448275862069,25.0,50.0,40.285714285714285,31.6875,6129.862068965517,3580.344827586207,162.72413793103448,27.476190476190474,30.347826086956523,33.17142857142857,355532.0,207660.0,9438.0,680,88.3391714096069,305.38235294117646,13.879411764705882
convnet_L9_F320_K3x3_W80_DWS,9,21328680,848670,5451968010,dws,80,1731.2203389830509,163.0,0.0,6.127118644067797,92.33898305084746,37.69491525423729,25.0,50.0,40.28947368421053,31.52777777777778,6067.9152542372885,3578.0508474576272,148.3050847457627,27.571428571428573,30.448275862068964,33.12903225806452,358007.0,211105.0,8750.0,545,109.1651606559753,387.348623853211,16.05504587155963
convnet_L9_F320_K3x3_W90_DWS,9,26768680,848670,6900147010,dws,90,1754.033898305085,163.0,0.0,5.6440677966101696,91.20338983050848,29.033898305084747,25.0,50.0,40.595238095238095,31.68367346938776,6019.169491525424,3730.8813559322034,145.61016949152545,27.0,30.33333333333333,33.225806451612904,355131.0,220122.0,8591.0,455,130.8451652526855,483.7846153846154,18.88131868131868
convnet_L9_F320_K3x3_W100_DWS,9,32848680,848670,8518700010,dws,100,1780.1206896551723,163.0,0.0,5.349137931034483,98.36206896551724,28.20689655172414,25.0,50.0,40.86111111111112,31.697916666666668,6027.603448275862,3709.0172413793102,132.1551724137931,27.214285714285715,30.535714285714285,33.241379310344826,349601.0,215123.0,7665.0,373,159.43648099899292,576.7372654155496,20.549597855227884
convnet_L9_F320_K4x4_W10_DWS,9,2021821,866611,213742501,dws,10,1638.0,151.0,0.0,16.309322033898304,86.44067796610169,22.8135593220339,25.0,50.0,39.25675675675676,30.76875,5304.254237288135,2957.1525423728813,325.4406779661017,26.806451612903224,29.615384615384617,32.130434782608695,312951.0,174472.0,19201.0,6998,17.1034097671508,24.931694769934268,2.7437839382680766
convnet_L9_F320_K4x4_W20_DWS,9,3557821,866611,570469221,dws,20,1646.0,151.0,0.0,12.58898305084746,86.59322033898304,25.74576271186441,25.0,50.0,39.15625,30.793478260869566,5430.186440677966,3091.7966101694915,262.135593220339,26.310344827586206,29.424242424242426,32.25,320381.0,182416.0,15466.0,3134,20.0261616706848,58.205488194001276,4.93490746649649
convnet_L9_F320_K4x4_W30_DWS,9,5733821,866611,1101158141,dws,30,1651.6896551724135,150.0,0.0,9.65948275862069,87.89655172413794,20.310344827586206,25.0,50.0,39.82258064516129,31.07894736842105,5483.758620689655,3332.137931034483,217.55172413793105,26.615384615384617,29.735294117647054,32.733333333333334,318058.0,193264.0,12618.0,1918,31.393380165100098,100.76329509906152,6.578727841501564
convnet_L9_F320_K4x4_W40_DWS,9,8549821,866611,1805809261,dws,40,1664.982142857143,150.0,0.0,9.808035714285714,89.28571428571429,28.089285714285715,25.0,50.0,39.526315789473685,30.926136363636363,5529.821428571428,3219.7321428571427,174.64285714285714,26.727272727272727,29.705882352941178,32.61904761904762,309670.0,180305.0,9780.0,1127,52.0931839942932,159.98669032830523,8.67790594498669
convnet_L9_F320_K4x4_W50_DWS,9,12005821,866611,2684422581,dws,50,1681.033898305085,150.0,0.0,8.038135593220339,88.67796610169492,21.372881355932204,25.0,50.0,40.21428571428572,31.23469387755102,5544.593220338983,3417.406779661017,163.10169491525423,26.9,29.92,32.93103448275862,327131.0,201627.0,9623.0,844,71.1338591575622,238.89454976303318,11.401658767772512
convnet_L9_F320_K4x4_W60_DWS,9,16101821,866611,3736998101,dws,60,1698.2372881355932,150.0,0.0,6.936440677966102,93.40677966101696,29.372881355932204,25.0,50.0,39.833333333333336,31.134146341463413,5747.338983050848,3387.864406779661,156.52542372881356,26.91891891891892,29.75,32.65384615384615,339093.0,199884.0,9235.0,580,103.1721496582031,344.6275862068965,15.922413793103448
convnet_L9_F320_K4x4_W70_DWS,9,20837821,866611,4963535821,dws,70,1723.0677966101696,150.0,0.0,5.915254237288136,91.52542372881356,22.28813559322034,25.0,50.0,40.25757575757576,31.37857142857143,5505.440677966101,3426.0,154.61016949152545,27.125,29.807692307692307,33.0,324821.0,202134.0,9122.0,471,127.76855230331418,429.1592356687898,19.367303609341825
convnet_L9_F320_K4x4_W80_DWS,9,26213821,866611,6364035741,dws,80,1744.5689655172414,150.0,0.0,5.2844827586206895,91.1206896551724,30.603448275862068,25.0,50.0,40.016129032258064,31.28048780487805,5776.758620689655,3400.948275862069,139.75862068965515,27.107142857142858,29.884615384615383,32.3,335052.0,197255.0,8106.0,356,167.2005939483642,554.0870786516854,22.769662921348313
convnet_L9_F320_K4x4_W90_DWS,9,32229821,866611,7938497861,dws,90,1774.9642857142858,150.0,0.0,4.879464285714286,97.625,30.642857142857142,25.0,50.0,40.189655172413794,31.153846153846157,5928.517857142857,3540.464285714286,139.41071428571428,26.939393939393938,29.93103448275862,32.57142857142857,331997.0,198266.0,7807.0,288,208.0864572525024,688.4236111111111,27.10763888888889
convnet_L9_F320_K4x4_W100_DWS,9,38885821,866611,9686922181,dws,100,1832.3389830508477,155.5084745762712,0.0,4.266949152542373,96.1864406779661,30.88135593220339,25.0,50.0,39.89393939393939,31.1875,5900.610169491525,3500.254237288136,126.83050847457628,26.676470588235293,29.83333333333333,32.96774193548387,348136.0,206515.0,7483.0,238,252.10855484008786,867.7100840336135,31.441176470588236
convnet_L9_F320_K5x5_W20_DWS,9,2169688,889678,357151210,dws,20,1638.966101694915,150.0,0.0,13.402542372881356,89.01694915254237,20.6271186440678,25.0,50.0,39.75806451612903,31.34375,5475.28813559322,3205.1525423728813,287.542372881356,27.0,29.93103448275862,32.86206896551724,323042.0,189104.0,16965.0,4492,14.2551589012146,42.097951914514695,3.776714158504007
convnet_L9_F320_K5x5_W30_DWS,9,3769688,889678,803590210,dws,30,1647.7966101694915,150.0,0.0,11.326271186440678,87.05084745762711,23.0,25.0,50.0,39.66666666666666,31.10576923076923,5528.0,3263.8474576271187,236.1864406779661,26.97142857142857,29.852941176470587,32.57142857142857,326152.0,192567.0,13935.0,2184,26.8598818778991,88.1717032967033,6.3804945054945055
convnet_L9_F320_K5x5_W40_DWS,9,6009688,889678,1428604810,dws,40,1655.0,150.0,0.0,10.432203389830509,86.94915254237289,18.23728813559322,25.0,50.0,40.20588235294117,31.282608695652176,5478.016949152542,3396.2203389830506,191.98305084745763,26.93103448275862,29.9,32.875,323203.0,200377.0,11327.0,1402,45.0918245315551,142.9222539229672,8.079172610556348
convnet_L9_F320_K5x5_W50_DWS,9,8889688,889678,2232195010,dws,50,1673.0,150.0,0.0,8.788793103448276,94.3793103448276,25.46551724137931,25.0,50.0,39.375,31.279761904761905,5475.603448275862,3178.844827586207,168.6551724137931,27.08,29.821428571428573,32.57142857142857,317585.0,184373.0,9782.0,887,68.16851377487181,207.86133032694477,11.028184892897407
convnet_L9_F320_K5x5_W60_DWS,9,12409688,889678,3214360810,dws,60,1690.0,150.0,0.0,7.214912280701754,92.50877192982456,26.140350877192983,25.0,50.0,39.92857142857143,31.45408163265306,5752.263157894737,3512.0701754385964,150.2982456140351,27.12,29.928571428571427,33.148148148148145,327879.0,200188.0,8567.0,640,97.6650094985961,312.79375,13.3859375
convnet_L9_F320_K5x5_W70_DWS,9,16569688,889678,4375102210,dws,70,1703.966101694915,150.0,0.0,5.987288135593221,96.2542372881356,26.491525423728813,25.0,50.0,39.97368421052632,31.25,5823.084745762712,3503.0169491525426,145.91525423728814,27.26923076923077,30.0,32.892857142857146,343562.0,206678.0,8609.0,470,128.7717366218567,439.74042553191487,18.317021276595746
convnet_L9_F320_K5x5_W80_DWS,9,21369688,889678,5714419210,dws,80,1727.0862068965516,150.0,0.0,5.469827586206897,93.94827586206895,27.103448275862068,25.0,50.0,40.4,31.244565217391305,5823.241379310345,3559.258620689656,141.82758620689654,27.27586206896552,29.96153846153846,33.07142857142857,337748.0,206437.0,8226.0,374,159.8418951034546,551.9705882352941,21.994652406417114
convnet_L9_F320_K5x5_W90_DWS,9,26809688,889678,7232311810,dws,90,1751.0344827586207,150.0,0.0,4.862068965517241,97.05172413793105,27.189655172413797,25.0,50.0,40.33870967741935,31.66860465116279,5878.068965517241,3579.2241379310344,133.9655172413793,27.08,30.05555555555556,33.03125,340928.0,207595.0,7770.0,290,206.6552519798278,715.8448275862069,26.79310344827586
convnet_L9_F320_K5x5_W100_DWS,9,32889688,889678,8928780010,dws,100,1788.0169491525423,150.0,0.0,4.0974576271186445,98.44067796610167,20.322033898305083,25.0,50.0,40.642857142857146,31.55208333333333,5687.661016949152,3643.542372881356,129.15254237288136,27.03703703703704,30.0,33.31428571428572,335572.0,214969.0,7620.0,248,241.9399690628051,866.8104838709677,30.725806451612904
convnet_L9_F384_K2x2_W10_DWS,9,6456601,1199631,903480049,dws,10,1655.0,151.0,0.0,11.728070175438596,87.52631578947368,21.36842105263158,25.0,50.0,39.6,31.11627906976744,5267.456140350877,3087.6666666666665,231.17543859649123,27.03333333333333,29.892857142857142,32.64,300245.0,175997.0,13177.0,2508,24.252238273620602,70.17424242424242,5.253987240829346
convnet_L9_F384_K2x2_W20_DWS,9,9682201,1199631,1662054409,dws,20,1669.0,151.0,0.0,9.932203389830509,87.42372881355932,32.77966101694916,25.0,50.0,39.35294117647059,30.967391304347824,5550.186440677966,3101.5593220338983,193.79661016949152,26.96551724137931,29.764705882352946,32.458333333333336,327461.0,182992.0,11434.0,1367,44.3228721618652,133.8639356254572,8.3643013899049
convnet_L9_F384_K2x2_W30_DWS,9,13675801,1199631,2661322969,dws,30,1686.050847457627,151.0,0.0,8.546610169491526,88.45762711864407,34.813559322033896,25.0,50.0,39.65151515151515,31.229166666666668,5741.71186440678,3263.2033898305085,174.864406779661,27.107142857142858,29.852941176470587,32.592592592592595,338761.0,192529.0,10317.0,932,64.0619540214538,206.57618025751074,11.069742489270386
convnet_L9_F384_K2x2_W40_DWS,9,18437401,1199631,3901285729,dws,40,1710.033898305085,151.0,0.0,7.4025423728813555,89.8135593220339,35.05084745762712,25.0,50.0,39.96666666666667,31.3125,5856.8983050847455,3362.237288135593,157.5084745762712,27.424242424242426,30.25,32.666666666666664,345557.0,198372.0,9293.0,662,91.452088356018,299.65558912386706,14.037764350453172
convnet_L9_F384_K2x2_W50_DWS,9,23967001,1199631,5381942689,dws,50,1730.033898305085,151.0,0.0,6.487288135593221,93.94915254237289,25.322033898305083,25.0,50.0,40.1,31.410714285714285,5769.101694915255,3472.3728813559323,151.74576271186442,27.125,29.967741935483872,33.3,340377.0,204870.0,8953.0,524,114.1850757598876,390.9732824427481,17.08587786259542
convnet_L9_F384_K2x2_W60_DWS,9,30264601,1199631,7103293849,dws,60,1756.892857142857,151.0,0.0,5.821428571428571,94.55357142857144,26.214285714285715,25.0,50.0,40.31818181818182,31.61627906976744,5794.232142857143,3529.678571428572,137.48214285714286,27.272727272727277,30.258064516129032,33.303030303030305,324477.0,197662.0,7699.0,407,148.01108360290522,485.6560196560197,18.916461916461916
convnet_L9_F384_K2x2_W70_DWS,9,37330201,1199631,9065339209,dws,70,1814.1206896551723,152.0,0.0,4.758620689655173,97.22413793103448,36.91379310344828,25.0,50.0,40.01724137931034,31.482142857142858,6076.120689655172,3548.0,130.17241379310346,27.51515151515152,30.14814814814815,33.083333333333336,352415.0,205784.0,7550.0,306,195.9782433509826,672.4967320261438,24.673202614379086
convnet_L9_F384_K2x2_W80_DWS,9,45163801,1199631,11268078769,dws,80,1881.0,153.0,0.0,4.275862068965517,95.75862068965516,36.01724137931034,25.0,50.0,40.04285714285714,31.51744186046512,6035.189655172414,3525.103448275862,130.20689655172413,27.3125,30.25925925925926,33.064516129032256,350041.0,204456.0,7552.0,248,241.0995745658874,824.4193548387096,30.451612903225808
convnet_L9_F384_K2x2_W90_DWS,9,53765401,1199631,13711512529,dws,90,1960.0169491525423,153.0,0.0,4.271186440677966,96.67796610169492,27.338983050847457,25.0,50.0,40.63333333333333,31.540816326530614,5921.881355932203,3628.9830508474574,128.88135593220338,26.78787878787879,29.96296296296296,33.21212121212121,349391.0,214110.0,7604.0,218,275.0154590606689,982.1559633027523,34.88073394495413
convnet_L9_F384_K2x2_W100_DWS,9,63135001,1199631,16395640489,dws,100,2047.0,151.0,0.0,3.75,96.24137931034484,27.36206896551724,25.0,50.0,39.854838709677416,31.164772727272727,5973.396551724138,3678.137931034483,125.25862068965516,26.73684210526316,29.620689655172413,32.78125,346457.0,213332.0,7265.0,182,329.676923751831,1172.1538461538462,39.917582417582416
convnet_L9_F384_K3x3_W10_DWS,9,1599016,1215006,121884610,dws,10,1636.2881355932204,156.0,0.0,19.68220338983051,84.32203389830508,18.35593220338983,25.0,50.0,39.59375,31.38888888888889,5369.3050847457625,2990.5254237288136,456.64406779661016,27.1875,30.0,33.03333333333333,316789.0,176441.0,26942.0,13602,5.51038980484,12.971695338920746,1.9807381267460669
convnet_L9_F384_K3x3_W20_DWS,9,2751016,1215006,487538410,dws,20,1641.0,156.0,0.0,13.173728813559322,89.47457627118644,24.220338983050848,25.0,50.0,39.94444444444444,31.425531914893615,5677.050847457627,3304.694915254237,302.9491525423729,27.166666666666668,30.03448275862069,32.94736842105263,334946.0,194977.0,17874.0,4904,12.856867313384999,39.758768352365415,3.644779771615008
convnet_L9_F384_K3x3_W30_DWS,9,4671016,1215006,1096961410,dws,30,1649.593220338983,156.0,0.0,11.682203389830509,88.88135593220339,33.05084745762712,25.0,50.0,40.46774193548387,31.743589743589745,5991.6949152542375,3500.338983050848,246.61016949152545,27.682926829268293,30.33333333333333,33.36363636363637,353510.0,206520.0,14550.0,2475,24.3454337120056,83.44242424242424,5.878787878787879
convnet_L9_F384_K3x3_W40_DWS,9,7359016,1215006,1950153610,dws,40,1661.0,156.0,0.0,10.478813559322036,87.28813559322033,27.05084745762712,25.0,50.0,40.983870967741936,32.11734693877551,6009.677966101695,3687.084745762712,205.6779661016949,27.657894736842103,30.5,33.69444444444444,354571.0,217538.0,12135.0,1631,36.9554924964904,133.37706928264868,7.440220723482526
convnet_L9_F384_K3x3_W50_DWS,9,10815016,1215006,3047115010,dws,50,1680.0,156.0,0.0,9.423728813559322,88.83050847457628,36.86440677966102,25.0,50.0,40.52941176470589,32.005208333333336,5974.322033898305,3498.2203389830506,166.15254237288136,27.558823529411764,30.53846153846154,33.3421052631579,352485.0,206395.0,9803.0,1007,63.853092193603494,204.96027805362462,9.734856007944389
convnet_L9_F384_K3x3_W60_DWS,9,15039016,1215006,4387845610,dws,60,1698.0,156.0,0.0,7.816964285714286,95.71428571428572,36.642857142857146,25.0,50.0,39.98148148148148,31.79891304347826,5777.285714285715,3238.5178571428573,161.76785714285714,27.56756756756757,30.45833333333333,32.733333333333334,323528.0,181357.0,9059.0,707,84.3588328361511,256.5162659123055,12.813295615275813
convnet_L9_F384_K3x3_W70_DWS,9,20031016,1215006,5972345410,dws,70,1721.0,156.0,0.0,6.379310344827586,95.34482758620688,29.96551724137931,25.0,50.0,41.16666666666666,31.959183673469383,6083.431034482759,3804.7241379310335,145.6206896551724,27.5,30.63636363636364,33.63333333333333,352839.0,220674.0,8446.0,561,106.18206024169919,393.3582887700535,15.055258467023172
convnet_L9_F384_K3x3_W80_DWS,9,25791016,1215006,7800614410,dws,80,1744.0,156.0,0.0,5.7368421052631575,91.4561403508772,37.77192982456141,25.0,50.0,40.94444444444444,31.83333333333333,6246.982456140351,3730.157894736842,134.24561403508773,27.59375,30.517241379310345,33.75,356078.0,212619.0,7652.0,418,142.22488880157468,508.6578947368421,18.30622009569378
convnet_L9_F384_K3x3_W90_DWS,9,32319016,1215006,9872652610,dws,90,1784.9310344827586,156.0,0.0,5.137931034482759,95.3793103448276,39.189655172413794,25.0,50.0,41.083333333333336,32.19886363636363,6419.603448275862,3836.2241379310335,133.89655172413794,27.6,30.75,33.8235294117647,372337.0,222501.0,7766.0,330,181.8003630638122,674.2454545454545,23.533333333333335
convnet_L9_F384_K3x3_W100_DWS,9,39615016,1215006,12188460010,dws,100,1844.0169491525423,153.0,0.0,4.427966101694915,95.28813559322032,32.23728813559322,25.0,50.0,40.5,31.76136363636364,6055.949152542373,3657.830508474576,133.74576271186442,27.15625,30.135135135135137,33.56,357301.0,215812.0,7891.0,270,222.2110676765442,799.3037037037037,29.225925925925925
convnet_L9_F384_K4x4_W10_DWS,9,2622781,1236531,304757029,dws,10,1643.4406779661017,157.0,0.0,15.372881355932204,87.32203389830508,21.54237288135593,25.0,50.0,39.325,31.01136363636364,5290.322033898305,3010.4406779661017,298.5762711864407,26.82857142857143,29.764705882352946,32.34782608695652,312129.0,177616.0,17616.0,5499,12.770419120788501,32.29969085288234,3.203491543917076
convnet_L9_F384_K4x4_W20_DWS,9,4465981,1236531,813435109,dws,20,1648.627118644068,157.0,0.0,11.563559322033898,87.91525423728814,25.033898305084747,25.0,50.0,39.6,31.071428571428573,5497.542372881356,3179.966101694916,238.28813559322035,26.870967741935484,29.91304347826087,32.58620689655172,324355.0,187618.0,14059.0,2497,26.3937520980834,75.13736483780536,5.630356427713256
convnet_L9_F384_K4x4_W30_DWS,9,7077181,1236531,1570187389,dws,30,1660.5593220338983,157.0,0.0,9.953389830508474,88.11864406779661,27.10169491525424,25.0,50.0,39.854838709677416,31.1,5583.610169491525,3287.6610169491523,183.32203389830508,26.742857142857144,29.82758620689655,32.458333333333336,329433.0,193972.0,10816.0,1386,42.3246383666992,139.95093795093794,7.803751803751804
convnet_L9_F384_K4x4_W40_DWS,9,10456381,1236531,2575013869,dws,40,1675.966101694915,157.0,0.0,8.864406779661017,92.69491525423727,22.322033898305083,25.0,50.0,40.37179487179487,31.535714285714285,5499.796610169492,3380.915254237288,168.45762711864407,27.12903225806452,30.217391304347824,32.878787878787875,324488.0,199474.0,9939.0,948,64.2780494689941,210.415611814346,10.484177215189874
convnet_L9_F384_K4x4_W50_DWS,9,14603581,1236531,3827914549,dws,50,1691.915254237288,157.0,0.0,7.0,92.66101694915254,30.88135593220339,25.0,50.0,40.5625,31.726190476190474,5906.203389830508,3554.2881355932204,153.20338983050848,27.29032258064516,30.37037037037037,33.294117647058826,348466.0,209703.0,9039.0,633,94.3061470985412,331.2843601895735,14.27962085308057
convnet_L9_F384_K4x4_W60_DWS,9,19518781,1236531,5328889429,dws,60,1715.551724137931,157.0,0.0,5.594827586206897,96.10344827586206,31.0,25.0,50.0,40.52857142857143,31.611702127659573,5942.793103448276,3572.586206896552,140.25862068965515,27.303030303030305,30.363636363636363,33.27586206896552,344682.0,207210.0,8135.0,459,130.5797719955444,451.437908496732,17.723311546840957
convnet_L9_F384_K4x4_W70_DWS,9,25201981,1236531,7077938509,dws,70,1739.1525423728813,157.0,0.0,4.872881355932203,98.94915254237289,30.847457627118644,25.0,50.0,39.04545454545455,31.710227272727277,5594.864406779661,2946.7796610169494,137.23728813559322,27.56410256410257,30.107142857142858,32.588235294117645,330097.0,173860.0,8097.0,354,169.7113823890686,491.12994350282486,22.872881355932204
convnet_L9_F384_K4x4_W80_DWS,9,31653181,1236531,9075061789,dws,80,1771.0,157.0,0.0,4.38135593220339,96.1864406779661,30.05084745762712,25.0,50.0,40.385714285714286,31.745,5886.8983050847455,3535.898305084746,129.5593220338983,27.535714285714285,30.096774193548388,33.44117647058823,347327.0,208618.0,7644.0,276,216.9139862060546,755.8623188405797,27.695652173913043
convnet_L9_F384_K4x4_W90_DWS,9,38872381,1236531,11320259269,dws,90,1841.0,157.0,0.0,4.112068965517241,97.98275862068964,31.75862068965517,25.0,50.0,40.375,31.853658536585368,6030.293103448276,3634.9827586206898,126.74137931034484,27.517241379310345,30.22222222222222,33.42857142857143,349757.0,210829.0,7351.0,225,266.0878825187683,937.0177777777777,32.67111111111111
