Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_CPU_TEMP,Avrg_PMIC,Avrg_AO,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_THERMAL,Avrg_GPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L7_F704_K2x2_W35,7,33985610,28337083466,ConvNet,35,2060.0,365.0,0.0,3.110169491525424,97.89830508474576,22.45762711864407,25.0,28.75,35.8,50.0,43.36206896551724,6558.0,4312.237288135593,137.03389830508473,33.71938775510204,32.04,386922.0,254422.0,8085.0,139.0,434.592638015747,1830.3741007194244,58.16546762589928
convnet_L7_F704_K2x2_W40,7,38104010,34413402506,ConvNet,40,2073.0,365.0,0.0,3.402542372881356,98.79661016949152,24.83050847457627,25.0,29.043478260869566,36.172413793103445,50.0,43.5,6725.3050847457625,4401.593220338983,129.1864406779661,34.00581395348837,32.42857142857143,396793.0,259694.0,7622.0,125.0,482.7243208885193,2077.552,60.976
convnet_L7_F704_K2x2_W45,7,42574410,41085481546,ConvNet,45,2091.0,365.0,0.0,2.4788135593220337,97.44067796610167,21.491525423728813,25.0,29.08823529411765,36.36666666666667,50.0,44.125,6712.033898305085,4542.118644067797,132.08474576271186,34.33139534883721,32.5,396010.0,267985.0,7793.0,113.0,530.9439039230347,2371.548672566372,68.96460176991151
convnet_L7_F704_K2x2_W50,7,47396810,48353320586,ConvNet,50,2110.2631578947367,365.0,0.0,3.1140350877192984,96.6140350877193,23.54385964912281,25.0,29.40740740740741,36.47826086956522,50.0,44.77586206896552,6933.456140350877,4639.9473684210525,141.91228070175438,34.74418604651163,33.06896551724138,395207.0,264477.0,8089.0,97.0,620.4612374305725,2726.5670103092784,83.3917525773196
convnet_L7_F704_K3x3_W10,7,27491210,2679424010,ConvNet,10,1781.0,365.0,0.0,9.25,85.15254237288136,14.677966101694915,25.0,29.0,36.1764705882353,50.0,43.61764705882353,6205.067796610169,4035.135593220339,168.77966101694915,34.315,32.0,366099.0,238073.0,9958.0,1452.0,41.658885478973296,163.96212121212122,6.858126721763085
convnet_L7_F704_K3x3_W15,7,28371210,6028704010,ConvNet,15,2218.983050847457,365.0,0.0,9.25,89.2542372881356,44.69491525423729,25.0,29.4,36.74074074074074,50.0,44.5,7604.118644067797,4871.8983050847455,175.03389830508473,34.785714285714285,32.65384615384615,448643.0,287442.0,10327.0,1410.0,42.6357245445251,203.8595744680851,7.324113475177305
convnet_L7_F704_K3x3_W20,7,29603210,10717696010,ConvNet,20,2230.8793103448274,365.0,0.0,5.413793103448276,95.82758620689656,49.310344827586206,25.0,29.5625,36.36,50.0,44.43333333333333,7519.1551724137935,4697.189655172414,137.01724137931035,34.522222222222226,32.666666666666664,436111.0,272437.0,7947.0,518.0,115.5000185966491,525.9401544401544,15.341698841698841
convnet_L7_F704_K3x3_W25,7,31187210,16746400010,ConvNet,25,2241.189655172414,365.0,0.0,4.745689655172414,96.34482758620688,50.706896551724135,25.0,29.655172413793103,37.0,50.0,45.15,7785.327586206897,4948.551724137931,133.31034482758622,34.94021739130435,33.34375,451549.0,287016.0,7732.0,389.0,154.3074870109558,737.8303341902314,19.876606683804628
convnet_L7_F704_K3x3_W30,7,33123210,24114816010,ConvNet,30,2260.0,365.0,0.0,3.9533898305084745,95.08474576271186,53.67796610169491,25.0,30.424242424242426,37.47368421052632,50.0,46.18181818181818,8015.474576271186,5180.830508474576,127.8813559322034,35.67045454545455,33.72222222222222,472913.0,305669.0,7545.0,379.0,158.9947032928466,806.5145118733509,19.907651715039577
convnet_L7_F704_K3x3_W35,7,35411210,32822944010,ConvNet,35,2280.271186440678,365.0,0.0,3.385593220338983,97.30508474576273,53.559322033898304,25.0,30.466666666666665,37.43333333333333,50.0,45.351851851851855,7809.728813559322,4907.559322033899,126.9322033898305,35.24404761904762,33.588235294117645,460774.0,289546.0,7489.0,209.0,286.8351435661316,1385.3875598086124,35.83253588516747
convnet_L7_F704_K3x3_W40,7,38051210,42870784010,ConvNet,40,2302.4406779661017,365.0,0.0,3.7838983050847457,97.83050847457628,57.15254237288136,25.0,30.96551724137931,38.035714285714285,50.0,46.1551724137931,8260.813559322034,5216.627118644068,124.96610169491524,35.99404761904762,34.464285714285715,487388.0,307781.0,7373.0,206.0,291.1861324310302,1494.0825242718447,35.79126213592233
convnet_L7_F704_K4x4_W10,7,49652426,10149394826,ConvNet,10,1916.0,365.0,0.0,4.642241379310345,95.3793103448276,11.724137931034482,25.0,29.97142857142857,37.125,50.0,45.28947368421053,6493.931034482759,4427.172413793103,131.0344827586207,35.19767441860465,33.0,376648.0,256776.0,7600.0,439.0,137.33718633651728,584.9111617312072,17.312072892938495
convnet_L7_F704_K4x4_W15,7,51025226,18244595786,ConvNet,15,1926.0,365.0,0.0,3.296610169491525,94.77966101694916,12.694915254237287,25.0,29.366666666666667,36.67857142857143,50.0,45.035714285714285,6692.796610169492,4649.949152542373,126.32203389830508,34.58139534883721,32.67857142857143,394875.0,274347.0,7453.0,277.0,217.310528755188,990.4223826714801,26.906137184115522
convnet_L7_F704_K4x4_W20,7,52750026,28721041546,ConvNet,20,1943.7241379310344,365.0,0.0,2.7758620689655173,97.74137931034484,11.810344827586206,25.0,29.26086956521739,36.83870967741935,50.0,45.04545454545455,6799.568965517241,4780.327586206897,124.93103448275862,34.648809523809526,32.827586206896555,394375.0,277259.0,7246.0,190.0,315.1685285568237,1459.2578947368422,38.136842105263156
convnet_L7_F704_K4x4_W25,7,54826826,41578732106,ConvNet,25,1962.0,365.0,0.0,3.0657894736842106,98.17543859649123,11.964912280701755,25.0,29.571428571428573,37.23333333333333,50.0,45.61538461538461,6918.491228070176,4822.736842105263,126.89473684210526,34.864583333333336,32.82857142857143,394354.0,274896.0,7233.0,135.0,444.9075984954834,2036.2666666666667,53.577777777777776
convnet_L7_F736_K1x1_W20,7,11765706,2785015178,ConvNet,20,1969.3392857142856,369.0,0.0,9.3125,87.19642857142857,21.589285714285715,25.0,27.59259259259259,33.15625,50.0,40.26923076923077,5269.946428571428,3183.3928571428573,174.58928571428572,31.82894736842105,30.285714285714285,295117.0,178270.0,9777.0,950.0,61.9274520874023,187.65263157894736,10.291578947368421
convnet_L7_F736_K1x1_W25,7,14452106,3813619338,ConvNet,25,1982.0,369.0,0.0,8.720338983050848,85.96610169491525,34.71186440677966,25.0,27.682926829268293,33.411764705882355,50.0,40.388888888888886,5886.3050847457625,3394.254237288136,180.61016949152545,32.0,30.55555555555556,347292.0,200261.0,10656.0,774.0,77.27479219436641,258.73514211886305,13.767441860465116
convnet_L7_F736_K1x1_W30,7,17506506,5005468298,ConvNet,30,1991.155172413793,369.0,0.0,7.702586206896552,96.51724137931036,37.8448275862069,25.0,28.166666666666668,33.74193548387097,50.0,40.71212121212121,6130.396551724138,3462.5,158.0,32.38636363636363,31.0,355563.0,200825.0,9164.0,647.0,92.1924877166748,310.39412673879445,14.163833075734157
convnet_L7_F736_K1x1_W35,7,20928906,6360562058,ConvNet,35,2005.2711864406776,369.0,0.0,6.690677966101695,92.10169491525424,38.83050847457627,25.0,28.16,34.25925925925926,50.0,41.583333333333336,6290.457627118644,3733.745762711864,159.05084745762713,32.576530612244895,31.166666666666668,371137.0,220291.0,9384.0,522.0,114.4455289840698,422.01340996168585,17.977011494252874
convnet_L7_F736_K1x1_W40,7,24719306,7878900618,ConvNet,40,2020.3333333333333,369.0,0.0,6.201754385964913,96.12280701754386,39.82456140350877,25.0,28.22222222222222,34.51724137931034,50.0,41.7258064516129,6357.0,3786.7017543859647,147.89473684210526,32.73936170212766,31.64,362349.0,215842.0,8430.0,433.0,138.7172532081604,498.48036951501155,19.468822170900694
convnet_L7_F736_K1x1_W45,7,28877706,9560483978,ConvNet,45,2038.2711864406776,369.0,0.0,6.008474576271187,90.71186440677968,40.6271186440678,25.0,28.67567567567568,34.3125,50.0,41.68181818181818,6412.338983050848,3789.406779661017,147.0677966101695,32.90425531914894,31.63636363636364,378328.0,223575.0,8677.0,364.0,164.9530267715454,614.217032967033,23.837912087912088
convnet_L7_F736_K1x1_W50,7,33404106,11405312138,ConvNet,50,2056.0508474576272,369.0,0.0,5.635593220338983,91.8813559322034,35.86440677966102,25.0,28.65625,35.18518518518518,50.0,42.3235294117647,6301.830508474576,3863.0,152.864406779661,33.17613636363637,31.571428571428573,371808.0,227917.0,9019.0,315.0,190.6325888633728,723.5460317460318,28.631746031746033
convnet_L7_F736_K1x1_W55,7,38298506,13413385098,ConvNet,55,2076.0,369.0,0.0,4.055084745762712,97.864406779661,40.71186440677966,25.0,28.60606060606061,34.61764705882353,50.0,42.01219512195122,6466.033898305085,3943.35593220339,146.91525423728814,33.04347826086956,31.5,381496.0,232658.0,8668.0,253.0,238.0341458320617,919.596837944664,34.26086956521739
convnet_L7_F736_K1x1_W60,7,43560906,15584702858,ConvNet,60,2097.120689655173,369.0,0.0,4.538793103448276,95.25862068965516,42.810344827586206,25.0,28.875,34.916666666666664,50.0,42.12162162162162,6367.5,3798.2586206896553,140.48275862068965,33.46666666666667,31.88,369315.0,220299.0,8148.0,217.0,276.9878363609314,1015.2027649769585,37.54838709677419
convnet_L7_F736_K1x1_W65,7,49191306,17919265418,ConvNet,65,2125.103448275862,369.0,0.0,4.297413793103448,97.22413793103448,42.96551724137931,25.0,28.86206896551724,35.172413793103445,50.0,42.388888888888886,6662.672413793103,3988.810344827586,160.43103448275863,33.423469387755105,31.952380952380956,386435.0,231351.0,9305.0,190.0,316.49694442749023,1217.6368421052632,48.973684210526315
convnet_L7_F736_K1x1_W70,7,55189706,20417072778,ConvNet,70,2148.0677966101694,369.0,0.0,4.271186440677966,96.8135593220339,42.86440677966102,25.0,29.041666666666668,35.285714285714285,50.0,42.35714285714285,6669.830508474576,3989.06779661017,140.23728813559322,33.54081632653061,32.07142857142857,393520.0,235355.0,8274.0,168.0,358.9528536796569,1400.922619047619,49.25
convnet_L7_F736_K1x1_W75,7,61556106,23078124938,ConvNet,75,2186.7796610169494,369.0,0.0,4.11864406779661,97.0677966101695,49.11864406779661,25.0,29.09090909090909,35.22222222222222,50.0,42.5,6755.610169491525,3920.491525423729,135.40677966101694,33.31818181818182,32.15384615384615,398581.0,231309.0,7989.0,141.0,426.66322708129877,1640.4893617021276,56.659574468085104
convnet_L7_F736_K1x1_W80,7,68290506,25902421898,ConvNet,80,2246.0,369.0,0.0,3.87280701754386,99.0,48.94736842105263,25.0,28.90909090909091,35.21875,50.0,42.56896551724138,6762.719298245615,3908.561403508772,133.80701754385964,33.55612244897959,32.16,385475.0,222788.0,7627.0,127.0,475.5785584449768,1754.236220472441,60.05511811023622
convnet_L7_F736_K1x1_W85,7,75392906,28889963658,ConvNet,85,2309.0,369.0,0.0,2.796610169491525,98.49152542372882,43.11864406779661,25.0,29.0,34.52777777777778,50.0,42.2027027027027,6392.322033898305,3799.186440677966,131.9322033898305,33.04347826086956,31.79310344827586,377147.0,224152.0,7784.0,116.0,519.0200281143188,1932.344827586207,67.10344827586206
convnet_L7_F736_K1x1_W90,7,82863306,32040750218,ConvNet,90,2375.6610169491523,369.0,0.0,2.7584745762711864,97.8135593220339,42.72881355932204,25.0,29.035714285714285,35.17857142857143,50.0,42.17741935483871,6544.067796610169,3948.830508474576,146.25423728813558,33.366279069767444,31.75675675675676,386100.0,232981.0,8629.0,106.0,570.1685500144958,2197.933962264151,81.40566037735849
convnet_L7_F736_K1x1_W95,7,90701706,35354781578,ConvNet,95,2445.627118644068,369.0,0.0,3.5,98.10169491525424,38.50847457627118,25.0,28.925925925925927,35.09375,50.0,42.22222222222222,6562.864406779661,3970.491525423729,132.1864406779661,33.14473684210526,31.65714285714286,387209.0,234259.0,7799.0,100.0,604.7266674041748,2342.59,77.99
convnet_L7_F736_K1x1_W100,7,98908106,38832057738,ConvNet,100,2514.793103448276,365.0,0.0,3.556034482758621,99.0,29.82758620689655,25.0,28.925925925925927,34.628571428571426,50.0,41.625,6203.379310344828,3735.5,134.3793103448276,33.07142857142857,31.61290322580645,359796.0,216659.0,7794.0,99.0,609.5280504226685,2188.4747474747473,78.72727272727273
convnet_L7_F736_K2x2_W10,7,20087658,7532151882,ConvNet,10,2004.0,369.0,0.0,5.898305084745763,90.9322033898305,16.52542372881356,25.0,29.08333333333333,35.84848484848485,50.0,43.25862068965517,6252.322033898305,4221.423728813559,146.66101694915255,34.04081632653061,32.095238095238095,368887.0,249064.0,8653.0,546.0,109.70716953277581,456.16117216117215,15.847985347985349
convnet_L7_F736_K2x2_W15,7,22553258,10917431722,ConvNet,15,2013.1186440677968,369.0,0.0,5.156779661016949,87.8135593220339,21.389830508474574,25.0,28.92,34.285714285714285,50.0,41.55882352941177,5672.372881355932,3485.169491525424,162.10169491525423,33.63157894736842,31.853658536585368,334670.0,205625.0,9564.0,356.0,168.4024477005005,577.5983146067416,26.865168539325843
convnet_L7_F736_K2x2_W20,7,25386858,14953813962,ConvNet,20,2024.3559322033896,369.0,0.0,4.165254237288136,96.77966101694916,22.322033898305083,25.0,28.92105263157895,35.36842105263158,50.0,43.04285714285714,6365.864406779661,4138.796610169492,141.15254237288136,33.473958333333336,31.77777777777778,375586.0,244189.0,8328.0,253.0,237.3772597312927,965.1739130434783,32.91699604743083
convnet_L7_F736_K2x2_W25,7,28588458,19641298602,ConvNet,25,2036.0,369.0,0.0,3.4330357142857144,96.17857142857144,25.678571428571427,25.0,28.74074074074074,35.32142857142857,50.0,42.90625,6423.089285714285,4149.857142857143,129.33928571428572,33.52564102564103,31.818181818181817,359693.0,232392.0,7243.0,188.0,320.5105257034302,1236.127659574468,38.526595744680854
convnet_L7_F736_K2x2_W30,7,32158058,24979885642,ConvNet,30,2046.050847457627,369.0,0.0,3.347457627118644,95.27118644067797,26.89830508474576,25.0,29.0,35.46153846153846,50.0,42.8125,6425.559322033899,4059.830508474576,146.71186440677965,33.42613636363637,31.96296296296296,379108.0,239530.0,8656.0,144.0,416.4334559440613,1663.4027777777778,60.111111111111114
convnet_L7_F736_K2x2_W35,7,36095658,30969575082,ConvNet,35,2065.0,369.0,0.0,2.830508474576271,96.40677966101696,25.983050847457623,25.0,29.1,35.75,50.0,43.35714285714285,6508.525423728814,4228.830508474576,133.59322033898306,34.02906976744186,32.08695652173913,384003.0,249501.0,7882.0,130.0,462.5633358955383,1919.2384615384615,60.63076923076923
convnet_L7_F736_K2x2_W40,7,40401258,37610366922,ConvNet,40,2084.0,369.0,0.0,2.9957627118644066,98.6271186440678,25.305084745762716,25.0,29.483870967741936,36.36666666666667,50.0,43.94444444444444,6792.135593220339,4503.508474576272,128.45762711864407,34.4390243902439,32.72,400736.0,265707.0,7579.0,117.0,516.826274394989,2271.0,64.77777777777777
convnet_L7_F736_K2x2_W45,7,45074858,44902261162,ConvNet,45,2101.0169491525426,369.0,0.0,2.843220338983051,96.28813559322032,25.661016949152543,25.0,29.666666666666668,36.48,50.0,43.98275862068966,6795.796610169492,4487.610169491525,146.25423728813558,34.48295454545455,32.689655172413794,400952.0,264769.0,8629.0,101.0,595.1434946060181,2621.4752475247524,85.43564356435644
convnet_L7_F736_K3x3_W10,7,30012618,2928396810,ConvNet,10,2289.915254237288,369.0,0.0,9.46186440677966,87.88135593220339,41.84745762711864,25.0,29.70967741935484,36.193548387096776,50.0,43.31481481481482,7046.661016949152,4350.169491525424,166.96610169491527,34.364583333333336,32.6,415753.0,256660.0,9851.0,1349.0,43.7945318222045,190.2594514455152,7.302446256486286
convnet_L7_F736_K3x3_W15,7,30932618,6588892810,ConvNet,15,2301.0,369.0,0.0,8.940677966101696,90.8813559322034,44.71186440677966,25.0,29.57575757575757,36.69230769230769,50.0,44.30769230769231,7650.203389830508,4914.762711864407,167.47457627118644,34.71808510638298,32.80952380952381,451362.0,289971.0,9881.0,1297.0,44.8825359344482,223.57054741711642,7.618350038550501
convnet_L7_F736_K3x3_W20,7,32220618,11713587210,ConvNet,20,2308.1525423728813,369.0,0.0,5.161016949152542,95.50847457627118,49.52542372881356,25.0,29.666666666666668,36.43333333333333,50.0,44.11290322580645,7542.728813559322,4712.576271186441,132.05084745762713,34.302083333333336,32.61764705882353,445021.0,278042.0,7791.0,479.0,125.5612206459045,580.4634655532359,16.265135699373694
convnet_L7_F736_K3x3_W25,7,33876618,18302480010,ConvNet,25,2322.2758620689656,369.0,0.0,4.340517241379311,96.13793103448276,49.8448275862069,25.0,30.2,37.193548387096776,50.0,44.9,7803.3448275862065,5003.189655172414,136.70689655172413,35.04651162790697,33.06896551724138,452594.0,290185.0,7929.0,361.0,165.1586556434631,803.8365650969529,21.96398891966759
convnet_L7_F736_K3x3_W30,7,35900618,26355571210,ConvNet,30,2341.728813559322,369.0,0.0,4.262711864406779,96.69491525423727,52.61016949152543,25.0,30.53333333333333,38.0,50.0,46.09090909090909,8117.338983050848,5280.796610169492,137.79661016949152,35.776595744680854,33.94117647058823,478923.0,311567.0,8130.0,356.0,168.8718605041504,875.188202247191,22.837078651685392
convnet_L7_F736_K3x3_W35,7,38292618,35872860810,ConvNet,35,2365.406779661017,369.0,0.0,3.4915254237288136,97.7457627118644,54.440677966101696,25.0,30.435897435897434,37.392857142857146,50.0,44.91666666666666,7833.372881355932,4928.813559322034,136.5084745762712,35.41826923076923,33.625,462169.0,290800.0,8054.0,193.0,311.3376259803772,1506.7357512953367,41.73056994818653
convnet_L7_F736_K3x3_W40,7,41052618,46854348810,ConvNet,40,2388.2203389830506,369.0,0.0,3.457627118644068,96.05084745762711,57.25423728813559,25.0,30.75,38.10714285714285,50.0,45.95454545454545,8146.881355932203,5214.4915254237285,143.9322033898305,35.976190476190474,34.225806451612904,480666.0,307655.0,8492.0,189.0,316.52583360671997,1627.8042328042327,44.93121693121693
convnet_L7_F736_K4x4_W10,7,54170346,11092699082,ConvNet,10,1966.0,369.0,0.0,4.648305084745763,94.69491525423727,11.76271186440678,25.0,29.976190476190474,37.0,50.0,45.0,6466.932203389831,4385.067796610169,134.40677966101694,34.90909090909091,33.0,381549.0,258719.0,7930.0,390.0,153.659861087799,663.3820512820513,20.333333333333332
convnet_L7_F736_K4x4_W15,7,55605546,19940232362,ConvNet,15,1981.0,369.0,0.0,2.909482758620689,97.1896551724138,12.655172413793103,25.0,29.0,36.7,50.0,44.61111111111112,6639.741379310345,4620.0,132.81034482758622,34.5609756097561,32.391304347826086,385105.0,267960.0,7703.0,245.0,244.605119228363,1093.7142857142858,31.440816326530612
convnet_L7_F736_K4x4_W20,7,57408746,31390298442,ConvNet,20,1998.0,369.0,0.0,3.306034482758621,96.8793103448276,11.93103448275862,25.0,28.904761904761905,36.88461538461539,50.0,44.369565217391305,6816.96551724138,4734.948275862069,139.55172413793105,34.494565217391305,32.411764705882355,395384.0,274627.0,8094.0,168.0,356.9870352745056,1634.6845238095239,48.17857142857143
convnet_L7_F736_K4x4_W25,7,59579946,45442897322,ConvNet,25,2015.0,369.0,0.0,2.7161016949152543,96.42372881355932,12.677966101694915,25.0,29.06451612903226,36.63636363636363,50.0,44.91379310344828,6748.813559322034,4697.661016949152,125.01694915254237,34.56547619047619,32.54838709677419,398180.0,277162.0,7376.0,119.0,506.3612961769104,2329.09243697479,61.983193277310924
convnet_L8_F192_K1x1_W80,8,17954890,2128084234,ConvNet,80,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K1x1_W85,8,19846090,2370561994,ConvNet,85,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K1x1_W90,8,21833290,2626143754,ConvNet,90,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K1x1_W95,8,23916490,2894829514,ConvNet,95,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K1x1_W100,8,26095690,3176619274,ConvNet,100,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W30,8,6634762,2138434570,ConvNet,30,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W35,8,7719562,2631335050,ConvNet,35,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W40,8,8900362,3176133130,ConvNet,40,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W45,8,10177162,3772828810,ConvNet,45,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W50,8,11549962,4421422090,ConvNet,50,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W55,8,13018762,5121912970,ConvNet,55,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W60,8,14583562,5874301450,ConvNet,60,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W65,8,16244362,6678587530,ConvNet,65,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W70,8,18001162,7534771210,ConvNet,70,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W75,8,19853962,8442852490,ConvNet,75,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W80,8,21802762,9402831370,ConvNet,80,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W85,8,23847562,10414707850,ConvNet,85,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W90,8,25988362,11478481930,ConvNet,90,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W95,8,28225162,12594153610,ConvNet,95,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K2x2_W100,8,30557962,13761722890,ConvNet,100,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W30,8,4057162,2097964810,ConvNet,30,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W35,8,4681162,2855563210,ConvNet,35,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W40,8,5401162,3729715210,ConvNet,40,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W45,8,6217162,4720420810,ConvNet,45,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W50,8,7129162,5827680010,ConvNet,50,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W55,8,8137162,7051492810,ConvNet,55,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W60,8,9241162,8391859210,ConvNet,60,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W65,8,10441162,9848779210,ConvNet,65,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W70,8,11737162,11422252810,ConvNet,70,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W75,8,13129162,13112280010,ConvNet,75,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W80,8,14617162,14918860810,ConvNet,80,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W85,8,16201162,16841995210,ConvNet,85,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W90,8,17881162,18881683210,ConvNet,90,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W95,8,19657162,21037924810,ConvNet,95,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K3x3_W100,8,21529162,23310720010,ConvNet,100,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W20,8,5644810,2603494666,ConvNet,20,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W25,8,6230410,3742071946,ConvNet,25,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W30,8,6912010,5087721226,ConvNet,30,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W35,8,7689610,6640442506,ConvNet,35,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W40,8,8563210,8400235786,ConvNet,40,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W45,8,9532810,10367101066,ConvNet,45,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W50,8,10598410,12541038346,ConvNet,50,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W55,8,11760010,14922047626,ConvNet,55,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W60,8,13017610,17510128906,ConvNet,60,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W65,8,14371210,20305282186,ConvNet,65,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W70,8,15820810,23307507466,ConvNet,70,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W75,8,17366410,26516804746,ConvNet,75,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W80,8,19008010,29933174026,ConvNet,80,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W85,8,20745610,33556615306,ConvNet,85,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W90,8,22579210,37387128586,ConvNet,90,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W95,8,24508810,41424713866,ConvNet,95,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F192_K4x4_W100,8,26534410,45669371146,ConvNet,100,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W65,8,15050346,2008863594,ConvNet,65,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W70,8,16920746,2284776714,ConvNet,70,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W75,8,18903146,2578486634,ConvNet,75,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W80,8,20997546,2889993354,ConvNet,80,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W85,8,23203946,3219296874,ConvNet,85,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W90,8,25522346,3566397194,ConvNet,90,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W95,8,27952746,3931294314,ConvNet,95,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K1x1_W100,8,30495146,4313988234,ConvNet,100,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W25,8,6787658,2308688714,ConvNet,25,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W30,8,7941258,2908491274,ConvNet,30,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W35,8,9206858,3578876234,ConvNet,35,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W40,8,10584458,4319843594,ConvNet,40,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W45,8,12074058,5131393354,ConvNet,45,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W50,8,13675658,6013525514,ConvNet,50,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W55,8,15389258,6966240074,ConvNet,55,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W60,8,17214858,7989537034,ConvNet,60,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W65,8,19152458,9083416394,ConvNet,65,,,,,,,,,,,,,,,,,,,,,,,
convnet_L8_F224_K2x2_W70,8,21202058,10247878154,ConvNet,70,,,,,,,,,,,,,,,,,,,,,,,
