Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_GPU_TEMP,Avrg_PLL,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L7_F64_K3x3_W100,7,6623370,2240000010,ConvNet,100,1714.0,325.0,0.0,9.559322033898304,84.44067796610169,44.94915254237288,25.0,50.0,38.6025641025641,30.05625,5850.35593220339,3176.8474576271187,181.1864406779661,29.0,26.0,31.03333333333333,345171.0,187434.0,10690.0,1864,33.3461356163024,100.55472103004291,5.734978540772532
convnet_L7_F64_K4x4_W70,7,4191306,2205329546,ConvNet,70,1693.0,325.0,0.0,10.084745762711863,85.16949152542372,16.627118644067796,25.0,50.0,40.06,30.63571428571429,5671.728813559322,3688.542372881356,166.27118644067798,29.541666666666668,25.923076923076923,32.2,334632.0,217624.0,9810.0,1799,32.9984450340271,120.96942745969983,5.453029460811562
convnet_L7_F64_K4x4_W80,7,5240906,2836969866,ConvNet,80,1703.0169491525423,325.0,0.0,8.466101694915254,82.98305084745763,17.54237288135593,25.0,50.0,40.05172413793103,30.86111111111111,5850.440677966101,3804.5254237288136,161.8135593220339,29.666666666666668,25.9375,32.51724137931034,345176.0,224467.0,9547.0,1452,42.1733164787292,154.59159779614325,6.575068870523416
convnet_L7_F64_K4x4_W90,7,6418506,3548085386,ConvNet,90,1708.0169491525423,325.0,0.0,7.152542372881356,88.96610169491525,18.338983050847457,25.0,50.0,40.30555555555556,31.087209302325583,5928.983050847458,3873.864406779661,155.28813559322035,29.63888888888889,25.93548387096774,32.625,349810.0,228558.0,9162.0,1188,49.8651885986328,192.38888888888889,7.712121212121212
convnet_L7_F64_K4x4_W100,7,7724106,4338676106,ConvNet,100,1720.0,325.0,0.0,6.36864406779661,91.864406779661,18.847457627118644,25.0,50.0,40.53125,31.0625,6012.338983050848,3945.508474576271,146.77966101694915,29.68421052631579,25.96969696969697,32.54838709677419,354728.0,232785.0,8660.0,993,61.0188221931457,234.4259818731118,8.721047331319234
convnet_L7_F128_K3x3_W50,7,4089098,2225920010,ConvNet,50,1688.0,326.0,0.0,10.317796610169491,85.59322033898304,46.33898305084746,25.0,50.0,38.93243243243244,30.175925925925927,6252.169491525424,3590.0508474576272,182.5593220338983,28.916666666666668,25.966666666666665,31.310344827586206,368878.0,211813.0,10771.0,2107,27.5574421882629,100.5282392026578,5.112007593735169
convnet_L7_F128_K3x3_W60,7,5497098,3205324810,ConvNet,60,1698.0,326.0,0.0,9.457627118644067,84.98305084745763,49.76271186440678,25.0,50.0,39.310810810810814,30.427777777777777,6515.135593220339,3766.71186440678,175.08474576271186,29.28,26.0,31.607142857142858,384393.0,222236.0,10330.0,1799,36.082100868225,123.53307392996109,5.742078932740411
convnet_L7_F128_K3x3_W70,7,7161098,4362803210,ConvNet,70,1705.0169491525423,326.0,0.0,8.610169491525424,84.98305084745763,44.23728813559322,25.0,50.0,39.6875,30.63372093023256,6462.881355932203,3879.0508474576272,169.88135593220338,29.392857142857142,26.0,32.03030303030303,381310.0,228864.0,10023.0,1386,44.9621105194091,165.12554112554113,7.231601731601732
convnet_L7_F128_K3x3_W80,7,9081098,5698355210,ConvNet,80,1720.033898305085,326.0,0.0,7.2923728813559325,88.61016949152543,55.42372881355932,25.0,50.0,39.596774193548384,30.568181818181817,6660.813559322034,3839.423728813559,158.40677966101694,29.56,26.448275862068964,31.884615384615383,392988.0,226526.0,9346.0,1157,52.346067428588796,195.78738115816768,8.077787381158167
convnet_L7_F128_K3x3_W90,7,11257098,7211980810,ConvNet,90,1728.0,326.0,0.0,6.25,91.59322033898304,53.11864406779661,25.0,50.0,39.68181818181818,30.76063829787234,6788.372881355932,3942.898305084746,139.96610169491527,29.5,26.363636363636363,32.266666666666666,400514.0,232631.0,8258.0,853,69.2669439315795,272.72098475967175,9.681125439624854
convnet_L7_F128_K3x3_W100,7,13689098,8903680010,ConvNet,100,1742.033898305085,326.0,0.0,5.186440677966102,92.0,55.05084745762712,25.0,50.0,39.20588235294117,30.137096774193548,6833.593220338983,4011.2203389830506,133.61016949152545,28.964285714285715,25.63636363636364,31.608695652173918,403182.0,236662.0,7883.0,694,85.6965947151184,341.0115273775216,11.358789625360231
convnet_L7_F128_K2x2_W60,7,8793738,2153744650,ConvNet,60,1952.677966101695,326.0,0.0,8.194915254237289,88.20338983050847,30.57627118644068,25.0,50.0,37.98571428571429,29.16025641025641,5722.4915254237285,3278.3898305084745,220.1864406779661,27.966666666666665,25.08695652173913,30.678571428571427,337627.0,193425.0,12991.0,1328,44.8418545722961,145.65135542168676,9.78237951807229
convnet_L7_F128_K2x2_W70,7,10995338,2776764170,ConvNet,70,1964.2033898305085,326.0,0.0,9.796610169491526,86.38983050847457,30.1864406779661,25.0,50.0,37.67142857142857,28.916666666666668,5550.6949152542375,3172.135593220339,181.22033898305085,28.0,25.0,30.13888888888889,327491.0,187156.0,10692.0,1023,59.3053150177001,182.94819159335287,10.451612903225806
convnet_L7_F128_K2x2_W80,7,13452938,3479169290,ConvNet,80,1976.5254237288136,326.0,0.0,8.207627118644067,88.88135593220339,31.0,25.0,50.0,37.614285714285714,29.147435897435894,5723.169491525424,3317.322033898305,179.38983050847455,27.92,25.043478260869566,30.28125,337667.0,195722.0,10584.0,816,74.4468283653259,239.85539215686273,12.970588235294118
convnet_L7_F128_K2x2_W90,7,16166538,4260960010,ConvNet,90,1992.0,326.0,0.0,7.987288135593221,92.22033898305084,31.28813559322034,25.0,50.0,37.435483870967744,29.02717391304348,5765.406779661017,3386.5593220338983,161.72881355932202,27.848484848484848,24.967741935483872,30.25,340159.0,199807.0,9542.0,676,88.9189672470092,295.5724852071006,14.115384615384615
convnet_L7_F128_K2x2_W100,7,19136138,5122136330,ConvNet,100,2007.864406779661,326.0,0.0,7.254237288135593,81.77966101694915,32.88135593220339,25.0,50.0,37.575,29.609375,5368.135593220339,2981.2033898305085,165.72881355932202,28.08333333333333,25.714285714285715,30.13793103448276,316720.0,175891.0,9778.0,593,100.43737411499019,296.61214165261384,16.48903878583474
convnet_L7_F128_K4x4_W40,7,4407434,3134145290,ConvNet,40,1681.0,326.0,0.0,8.796610169491526,85.45762711864407,13.64406779661017,25.0,50.0,40.5,30.85810810810811,5971.389830508475,4023.3898305084745,155.8135593220339,29.36842105263158,26.0,32.416666666666664,352312.0,237380.0,9193.0,1445,40.8533215522766,164.27681660899654,6.361937716262976
convnet_L7_F128_K4x4_W50,7,5738634,4699142410,ConvNet,50,1689.0,326.0,0.0,6.567796610169491,89.20338983050847,14.610169491525424,25.0,50.0,40.833333333333336,30.81081081081081,6206.220338983051,4213.610169491525,140.98305084745763,29.2,25.933333333333334,32.714285714285715,366167.0,248603.0,8318.0,1025,58.3431482315063,242.53951219512194,8.115121951219512
convnet_L7_F128_K4x4_W60,7,7325834,6580376330,ConvNet,60,1701.0,326.0,0.0,5.555084745762712,92.35593220338984,11.542372881355933,25.0,50.0,40.90625,31.192307692307693,6223.084745762712,4323.220338983051,147.08474576271186,29.620689655172413,25.75,32.5,367162.0,255070.0,8678.0,767,77.6943778991699,332.5554106910039,11.314211212516298
convnet_L7_F128_K4x4_W70,7,9169034,8777847050,ConvNet,70,1711.0,326.0,0.0,4.546610169491525,92.61016949152544,11.694915254237287,25.0,50.0,41.0,31.234375,6266.949152542373,4387.050847457627,132.3728813559322,29.75,25.90909090909091,32.96666666666667,369750.0,258836.0,7810.0,594,100.1191139221191,435.75084175084174,13.148148148148149
convnet_L7_F256_K1x1_W70,7,18459146,2491624458,ConvNet,70,1995.0,326.0,0.0,9.033898305084746,88.10169491525424,30.23728813559322,25.0,50.0,36.67948717948718,28.622222222222224,5067.101694915255,2810.8474576271187,182.0169491525424,27.76923076923077,24.96296296296296,29.5,298959.0,165840.0,10739.0,891,67.1207332611084,186.12794612794613,12.052749719416386
convnet_L7_F256_K1x1_W80,7,23015946,3160941578,ConvNet,80,2014.0169491525423,326.0,0.0,7.067796610169491,90.1186440677966,44.644067796610166,25.0,50.0,36.34375,28.238888888888887,5551.796610169492,2901.0338983050847,169.08474576271186,27.1875,24.31578947368421,29.444444444444443,327556.0,171161.0,9976.0,653,91.6610980033874,262.11485451761104,15.27718223583461
convnet_L7_F256_K1x1_W90,7,28084746,3909925898,ConvNet,90,2042.0,326.0,0.0,7.406779661016949,96.30508474576273,32.0,25.0,50.0,36.46875,28.433333333333334,5351.372881355932,2931.6610169491523,159.89830508474577,27.807692307692307,24.424242424242426,29.24324324324324,315731.0,172968.0,9434.0,589,105.0210237503051,293.66383701188454,16.0169779286927
convnet_L7_F256_K1x1_W100,7,33665546,4738577418,ConvNet,100,2062.830508474576,326.0,0.0,6.635593220338983,92.135593220339,47.03389830508475,25.0,50.0,37.08974358974359,28.51020408163265,5691.423728813559,2992.101694915254,146.8135593220339,27.90625,25.12,29.852941176470587,335794.0,176534.0,8662.0,428,140.8672928810119,412.4626168224299,20.238317757009344
convnet_L7_F256_K3x3_W30,7,5851658,3195187210,ConvNet,30,1712.0,326.0,0.0,11.330508474576272,83.38983050847457,46.6271186440678,25.0,50.0,39.81428571428572,30.46794871794872,6781.525423728814,4137.186440677966,170.98305084745763,29.25925925925926,25.75,31.96153846153846,400110.0,244094.0,10088.0,2136,31.7886781692504,114.27621722846442,4.722846441947565
convnet_L7_F256_K3x3_W40,7,7643658,5680332810,ConvNet,40,1722.033898305085,326.0,0.0,7.8940677966101696,89.50847457627118,51.79661016949152,25.0,50.0,40.741379310344826,31.21212121212121,7122.3050847457625,4379.762711864407,162.47457627118644,29.74074074074074,26.34375,32.74193548387097,420216.0,258406.0,9586.0,1234,49.0219759941101,209.40518638573744,7.768233387358185
convnet_L7_F256_K3x3_W50,7,9947658,8875520010,ConvNet,50,1733.0169491525423,326.0,0.0,5.436440677966102,92.3728813559322,49.49152542372882,25.0,50.0,41.08974358974359,31.57692307692308,7091.440677966101,4432.593220338983,125.59322033898304,30.045454545454547,26.625,33.294117647058826,418395.0,261523.0,7410.0,729,81.4469957351684,358.7421124828532,10.164609053497943
convnet_L7_F256_K2x2_W30,7,8236298,3030769162,ConvNet,30,1944.9830508474577,326.0,0.0,9.004237288135593,88.64406779661017,25.23728813559322,25.0,50.0,38.385714285714286,29.463541666666668,5854.322033898305,3617.288135593221,184.6949152542373,28.12903225806452,24.92,30.63636363636364,345405.0,213420.0,10897.0,1074,54.9670219421386,198.7150837988827,10.146182495344506
convnet_L7_F256_K2x2_W40,7,11103498,4563333642,ConvNet,40,1958.050847457627,326.0,0.0,8.334745762711865,89.38983050847457,25.220338983050848,25.0,50.0,38.71428571428572,29.695121951219512,5948.508474576272,3733.915254237288,161.57627118644066,28.448275862068964,25.09090909090909,31.12121212121212,350962.0,220301.0,9533.0,756,78.8021826744079,291.40343915343914,12.609788359788359
convnet_L7_F256_K2x2_W50,7,14482698,6411955722,ConvNet,50,1976.0,326.0,0.0,7.22457627118644,94.57627118644068,25.220338983050848,25.0,50.0,37.92307692307692,30.02027027027027,5733.525423728814,3425.728813559322,164.03389830508473,28.454545454545453,25.24,30.848484848484848,338278.0,202118.0,9678.0,590,103.40796232223511,342.5728813559322,16.403389830508473
convnet_L7_F256_K2x2_W60,7,18373898,8576635402,ConvNet,60,1988.6610169491528,326.0,0.0,6.216101694915254,93.08474576271186,25.93220338983051,25.0,50.0,38.9,30.017045454545453,6101.728813559322,3869.64406779661,143.9322033898305,28.677419354838708,25.33333333333333,31.344827586206897,360002.0,228309.0,8492.0,456,131.71329021453852,500.67763157894734,18.62280701754386
convnet_L7_F256_K4x4_W20,7,8171786,3803121162,ConvNet,20,1699.0,326.0,0.0,7.864406779661017,88.32203389830508,11.779661016949152,25.0,50.0,41.125,31.4030612244898,6078.237288135593,4147.966101694915,149.4915254237288,29.79310344827586,26.0,33.0,358616.0,244730.0,8820.0,1226,49.9046778678894,199.61663947797717,7.194127243066884
convnet_L7_F256_K4x4_W30,7,9810186,7524147722,ConvNet,30,1705.050847457627,326.0,0.0,5.012711864406779,92.77966101694916,12.677966101694915,25.0,50.0,41.27777777777778,31.226744186046517,6259.593220338983,4335.372881355932,133.54237288135593,29.39130434782609,25.87878787878788,33.07692307692308,369316.0,255787.0,7879.0,683,87.7041244506836,374.5051244509517,11.535871156661786
convnet_L7_F512_K1x1_W30,7,11490314,2427394058,ConvNet,30,1955.7457627118645,325.0,0.0,8.766949152542374,89.15254237288136,39.77966101694916,25.0,50.0,38.1,29.581521739130437,5906.101694915255,3340.271186440678,195.2372881355932,28.33333333333333,25.0625,30.857142857142858,348460.0,197076.0,11519.0,1160,51.2045860290527,169.89310344827587,9.930172413793104
convnet_L7_F512_K1x1_W40,7,16507914,3820750858,ConvNet,40,1977.542372881356,325.0,0.0,8.224576271186441,90.05084745762711,41.15254237288136,25.0,50.0,37.46774193548387,29.479166666666668,5802.932203389831,3183.0338983050847,171.57627118644066,28.153846153846157,25.071428571428573,30.424242424242426,342373.0,187799.0,10123.0,768,78.3999586105346,244.52994791666666,13.180989583333334
convnet_L7_F512_K1x1_W50,7,22549514,5530728458,ConvNet,50,2003.0169491525423,325.0,0.0,7.415254237288136,93.76271186440678,34.813559322033896,25.0,50.0,38.1551724137931,29.475,5940.3050847457625,3531.3728813559323,154.05084745762713,28.33333333333333,25.0,30.86206896551724,350478.0,208351.0,9089.0,559,107.2259807586669,372.72093023255815,16.25939177101968
convnet_L7_F512_K1x1_W60,7,29615114,7557326858,ConvNet,60,2032.0,325.0,0.0,6.389830508474576,93.89830508474576,34.847457627118644,25.0,50.0,38.46875,29.734848484848484,6033.389830508475,3610.0,160.67796610169492,28.41935483870968,25.17391304347826,30.875,355970.0,212990.0,9480.0,429,140.4450440406799,496.4801864801865,22.097902097902097
convnet_L7_F512_K1x1_W70,7,37704714,9900546058,ConvNet,70,2068.0,325.0,0.0,5.088983050847458,95.64406779661016,35.0,25.0,50.0,38.52777777777778,29.90625,6036.389830508475,3645.406779661017,134.9322033898305,28.821428571428573,25.545454545454547,31.133333333333333,356147.0,215079.0,7961.0,333,181.8870663642883,645.8828828828829,23.906906906906908
convnet_L7_F512_K3x3_W20,7,16221194,5671321610,ConvNet,20,1826.0,325.0,0.0,7.008771929824562,91.24561403508773,49.29824561403509,25.0,50.0,41.1764705882353,31.666666666666668,7195.578947368421,4467.543859649123,134.12280701754386,30.387096774193548,26.678571428571427,33.39393939393939,410148.0,254650.0,7645.0,927,64.57019567489621,274.70334412081985,8.247033441208199
convnet_L7_F512_K2x2_W10,7,11221514,3647429642,ConvNet,10,1954.4915254237287,325.0,0.0,8.419491525423728,88.52542372881356,20.42372881355932,25.0,50.0,39.35714285714285,30.44186046511628,5852.728813559322,3713.0,165.22033898305085,29.05,25.818181818181817,31.96153846153846,345311.0,219067.0,9748.0,927,65.1093959808349,236.31823085221143,10.515641855447681
convnet_L7_F512_K2x2_W20,7,14907914,7241393162,ConvNet,20,1973.0,325.0,0.0,6.3559322033898304,94.0,22.372881355932204,25.0,50.0,40.25757575757576,30.896341463414632,6231.813559322034,4074.169491525424,141.54237288135593,29.59259259259259,25.78787878787879,32.65,367677.0,240376.0,8351.0,520,114.96221303939811,462.26153846153846,16.059615384615384
convnet_L7_F512_K4x4_W10,7,26673674,5369685002,ConvNet,10,1770.0,325.0,0.0,6.148305084745763,88.52542372881356,11.677966101694915,25.0,50.0,41.8125,31.51829268292683,6160.0,4221.593220338983,132.01694915254237,29.94871794871795,26.476190476190474,33.567567567567565,363440.0,249074.0,7789.0,787,76.1602687835693,316.4853875476493,9.89707750952986
convnet_L7_F1024_K1x1_W10,7,12199946,2353393674,ConvNet,10,1957.0,326.0,0.0,9.016949152542374,90.1864406779661,28.033898305084747,25.0,50.0,38.37878787878788,29.415,5712.186440677966,3415.0,190.11864406779665,28.142857142857142,25.225806451612904,30.875,337019.0,201485.0,11217.0,1185,52.0946812629699,170.0295358649789,9.465822784810127
convnet_L7_F1024_K1x1_W20,7,18139146,5383573514,ConvNet,20,1980.0,326.0,0.0,7.220338983050848,94.1186440677966,25.1864406779661,25.0,50.0,38.65625,29.53409090909091,5946.033898305085,3675.5593220338974,172.16949152542372,28.157894736842103,25.041666666666668,31.058823529411764,350816.0,216858.0,10158.0,584,103.1446719169616,371.3321917808219,17.393835616438356
convnet_L7_F1024_K1x1_W30,7,26126346,9676140554,ConvNet,30,2011.0,326.0,0.0,5.987288135593221,95.66101694915254,37.33898305084746,25.0,50.0,39.41176470588236,30.0078125,6449.220338983051,4000.728813559322,137.6949152542373,28.869565217391305,25.5625,31.393939393939394,380504.0,236043.0,8124.0,400,150.0327825546264,590.1075,20.31
convnet_L7_F1024_K3x3_W10,7,57681930,5666816010,ConvNet,10,1998.0,326.0,0.0,6.233050847457627,97.67796610169492,15.59322033898305,25.0,50.0,40.85135135135136,30.95212765957447,6586.118644067797,4413.220338983051,134.6271186440678,29.38095238095238,25.74074074074074,32.76923076923077,388581.0,260380.0,7943.0,765,78.64379644393921,340.36601307189545,10.383006535947713
convnet_L8_F64_K3x3_W90,8,5444298,2113516810,ConvNet,90,1709.0,324.0,0.0,10.55084745762712,84.67796610169492,42.91525423728814,25.0,50.0,39.088235294117645,30.48076923076923,5788.9152542372885,3186.0,180.54237288135596,29.466666666666665,26.76,31.821428571428573,341546.0,187974.0,10652.0,2045,29.5018124580383,91.91882640586797,5.20880195599022
convnet_L8_F64_K3x3_W100,8,6660298,2609280010,ConvNet,100,1718.6101694915253,324.0,0.0,10.28813559322034,84.16949152542372,44.57627118644068,25.0,50.0,39.35294117647059,30.68617021276596,5835.135593220339,3208.7966101694915,172.11864406779662,29.964285714285715,27.0,32.0,344273.0,189319.0,10155.0,1673,36.0781693458557,113.16138673042438,6.069934249850568
convnet_L8_F64_K4x4_W70,8,4356106,2604539146,ConvNet,70,1695.1016949152545,323.0,0.0,9.40677966101695,83.40677966101696,16.135593220338983,25.0,50.0,40.675,31.385416666666668,5781.593220338983,3796.64406779661,164.72881355932202,30.0,26.8,33.03225806451613,341114.0,224002.0,9719.0,1602,36.8895268440246,139.82646691635455,6.066791510611735
convnet_L8_F64_K4x4_W80,8,5418506,3345088266,ConvNet,80,1705.0,323.0,0.0,8.258474576271187,93.47457627118644,17.372881355932204,25.0,50.0,40.73333333333333,31.42105263157895,5945.033898305085,3899.457627118644,165.08474576271186,30.0,26.94117647058824,32.89655172413793,350757.0,230068.0,9740.0,1301,45.4558396339416,176.8393543428132,7.486548808608762
convnet_L8_F64_K4x4_W90,8,6608906,4178232586,ConvNet,90,1711.593220338983,323.0,0.0,7.127118644067797,90.27118644067797,17.423728813559322,25.0,50.0,40.91666666666666,31.4375,6066.186440677966,4020.322033898305,164.84745762711864,30.17241379310345,26.607142857142858,32.88235294117647,357905.0,237199.0,9726.0,1044,55.730576515197704,227.20210727969348,9.316091954022989
convnet_L8_F64_K4x4_W100,8,7927306,5103972106,ConvNet,100,1720.0,323.0,0.0,6.207627118644068,90.79661016949152,12.457627118644067,25.0,50.0,41.7,31.77127659574468,6096.593220338983,4206.6949152542375,151.59322033898306,29.952380952380956,26.857142857142858,33.73076923076923,359699.0,248195.0,8944.0,925,63.8738679885864,268.31891891891894,9.66918918918919
convnet_L8_F128_K3x3_W50,8,4236682,2594880010,ConvNet,50,1697.0,325.0,0.0,11.059322033898304,86.20338983050847,46.74576271186441,25.0,50.0,39.91935483870968,30.9234693877551,6293.71186440678,3658.8813559322034,166.45762711864407,29.65714285714286,26.57575757575757,32.166666666666664,371329.0,215874.0,9821.0,1871,33.5398340225219,115.37894174238376,5.249064671298771
convnet_L8_F128_K3x3_W60,8,5644682,3736627210,ConvNet,60,1701.6896551724135,325.0,0.0,9.72844827586207,83.70689655172414,50.172413793103445,25.0,50.0,40.46551724137931,31.466666666666665,6591.620689655172,3860.896551724138,165.79310344827587,30.08695652173913,26.925925925925927,33.0,382314.0,223932.0,9616.0,1612,36.845805644989,138.91563275434243,5.965260545905707
convnet_L8_F128_K3x3_W70,8,7308682,5085964810,ConvNet,70,1714.0,325.0,0.0,8.347457627118644,95.91525423728814,45.440677966101696,25.0,50.0,40.88709677419355,31.8625,6495.423728813559,3926.728813559322,161.6271186440678,30.444444444444443,27.0,33.29032258064516,383230.0,231677.0,9536.0,1236,47.0216250419616,187.44093851132686,7.715210355987055
convnet_L8_F128_K3x3_W80,8,9228682,6642892810,ConvNet,80,1726.0169491525423,325.0,0.0,6.944915254237288,90.135593220339,56.08474576271186,25.0,50.0,40.94,31.83333333333333,6839.542372881356,4004.627118644068,157.35593220338984,30.48275862068965,27.392857142857142,33.5,403533.0,236273.0,9284.0,1039,57.3800492286682,227.40423484119344,8.935514918190568
convnet_L8_F128_K3x3_W90,8,11404682,8407411210,ConvNet,90,1734.2542372881355,325.0,0.0,6.127118644067797,93.59322033898304,47.83050847457627,25.0,50.0,41.608108108108105,32.155,6831.254237288135,4167.728813559322,148.0,30.89655172413793,27.5625,33.74074074074074,403044.0,245896.0,8732.0,800,74.0571093559265,307.37,10.915
convnet_L8_F128_K2x2_W60,8,9493002,2617703434,ConvNet,60,1955.8135593220336,325.0,0.0,8.64406779661017,89.76271186440678,20.94915254237288,25.0,50.0,39.61111111111112,30.574468085106385,5639.35593220339,3467.542372881356,220.28813559322035,29.0,26.0,32.10344827586207,332722.0,204585.0,12997.0,1229,47.9756903648376,166.4646053702197,10.57526444263629
convnet_L8_F128_K2x2_W70,8,11771402,3357681674,ConvNet,70,1971.0,325.0,0.0,8.444915254237289,94.84745762711864,30.1864406779661,25.0,50.0,38.86,30.270408163265305,5696.627118644068,3322.237288135593,191.45762711864407,29.08333333333333,26.0,31.64,336101.0,196012.0,11296.0,902,66.8467617034912,217.30820399113082,12.523281596452328
convnet_L8_F128_K2x2_W80,8,14305802,4190178314,ConvNet,80,1981.8983050847455,325.0,0.0,8.51271186440678,89.32203389830508,30.779661016949152,25.0,50.0,38.92857142857143,30.335,5799.6949152542375,3443.254237288136,173.6271186440678,29.107142857142858,25.90909090909091,31.964285714285715,342182.0,203152.0,10244.0,720,83.2864832878112,282.15555555555557,14.227777777777778
convnet_L8_F128_K2x2_W90,8,17096202,5115193354,ConvNet,90,1996.0,325.0,0.0,7.521186440677966,86.35593220338983,31.220338983050848,25.0,50.0,39.15625,30.61309523809524,5873.576271186441,3497.7796610169494,166.57627118644066,29.34375,25.94736842105263,32.142857142857146,346541.0,206369.0,9828.0,598,102.300419807434,345.09866220735785,16.434782608695652
convnet_L8_F128_K2x2_W100,8,20142602,6132726794,ConvNet,100,2013.9661016949156,325.0,0.0,7.309322033898305,93.66101694915254,32.067796610169495,25.0,50.0,39.7962962962963,30.77777777777778,5983.118644067797,3572.4745762711864,157.35593220338984,29.607142857142858,26.09375,32.361111111111114,353004.0,210776.0,9284.0,523,116.19883060455321,403.0133843212237,17.751434034416825
convnet_L8_F128_K4x4_W30,8,3690506,2264201738,ConvNet,30,1684.0,325.0,0.0,10.33898305084746,82.86440677966101,12.677966101694915,25.0,50.0,41.5,31.97222222222222,5845.6949152542375,3884.0508474576272,170.74576271186442,30.03448275862069,26.976744186046517,33.91891891891892,344896.0,229159.0,10074.0,1919,31.132047176361002,119.41584158415841,5.24960917144346
convnet_L8_F128_K4x4_W40,8,4791306,3738541578,ConvNet,40,1690.9322033898304,324.0,0.0,8.279661016949152,86.88135593220339,13.627118644067796,25.0,50.0,41.6764705882353,31.916666666666668,6112.966101694915,4158.016949152542,157.08474576271186,30.041666666666668,26.848484848484848,33.8235294117647,360665.0,245323.0,9268.0,1272,47.199702262878404,192.86399371069183,7.286163522012578
convnet_L8_F128_K4x4_W50,8,6148106,5581572618,ConvNet,50,1696.0,324.0,0.0,6.3940677966101696,93.89830508474576,14.559322033898304,25.0,50.0,41.74,32.16489361702128,6273.3050847457625,4261.983050847458,136.71186440677965,30.25925925925926,26.846153846153847,33.94736842105263,370125.0,251457.0,8066.0,883,69.4597625732421,284.7757644394111,9.134767836919591
convnet_L8_F128_K4x4_W60,8,7760906,7793294858,ConvNet,60,1706.0,324.0,0.0,4.733050847457627,95.35593220338984,14.796610169491526,25.0,50.0,41.98275862068966,32.35204081632653,6281.542372881356,4288.237288135593,130.3728813559322,30.807692307692307,26.90909090909091,34.05,370611.0,253006.0,7692.0,649,93.6377906799316,389.83975346687214,11.852080123266564
convnet_L8_F256_K1x1_W60,8,15248138,2282757130,ConvNet,60,1985.8983050847455,324.0,0.0,8.788135593220339,91.67796610169492,43.1864406779661,25.0,50.0,37.93333333333333,29.892857142857142,5683.169491525424,2991.864406779661,204.83050847457628,28.916666666666668,26.0,31.1,335307.0,176520.0,12085.0,923,64.34107542037961,191.2459371614301,13.0931744312026
convnet_L8_F256_K1x1_W70,8,19395338,2979092490,ConvNet,70,2001.0,324.0,0.0,8.86864406779661,89.0677966101695,42.86440677966102,25.0,50.0,37.88235294117647,29.84313725490196,5673.661016949152,3025.338983050848,185.83050847457628,28.954545454545453,25.97297297297297,31.0,334746.0,178495.0,10964.0,732,81.83727025985709,243.84562841530055,14.978142076502733
convnet_L8_F256_K1x1_W80,8,24054538,3768253450,ConvNet,80,2022.0,324.0,0.0,7.665254237288136,90.0,32.91525423728814,25.0,50.0,38.21052631578947,29.945652173913043,5490.813559322034,3131.864406779661,164.3728813559322,28.80952380952381,25.90909090909091,31.227272727272727,323958.0,184780.0,9698.0,627,95.1721143722534,294.7049441786284,15.467304625199363
convnet_L8_F256_K1x1_W90,8,29225738,4650240010,ConvNet,90,2045.0,324.0,0.0,7.152542372881356,91.864406779661,33.016949152542374,25.0,50.0,37.85714285714285,29.794444444444444,5536.406779661017,3148.9491525423728,166.45762711864407,28.6,25.823529411764707,31.24,326648.0,185788.0,9821.0,513,117.3490691184997,362.1598440545809,19.144249512670566
convnet_L8_F256_K1x1_W100,8,34908938,5625052170,ConvNet,100,2071.0,324.0,0.0,5.766949152542373,91.55932203389833,45.79661016949152,25.0,50.0,38.6025641025641,30.23780487804878,5758.067796610169,3111.4745762711864,154.9322033898305,29.25,26.19047619047619,31.51428571428572,339726.0,183577.0,9141.0,386,154.9456167221069,475.5880829015544,23.681347150259068
convnet_L8_F256_K3x3_W30,8,6441738,3726259210,ConvNet,30,1721.0,324.0,0.0,10.771186440677964,83.35593220338983,47.389830508474574,25.0,50.0,41.5,31.97560975609756,6887.949152542373,4224.610169491525,167.33898305084745,30.642857142857142,27.1875,33.6,406389.0,249252.0,9873.0,1905,30.027778148651098,130.84094488188975,5.182677165354331
