model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L5_F384_K3x3_W45_DWS,convnet_L5_F384_K3x3_W45_DWS.trt,1837,65.78916072845459,5.410932302474976,4.76837158203125e-07,60.10696864128113,0.03207912247792235
convnet_L5_F384_K3x3_W55_DWS,convnet_L5_F384_K3x3_W55_DWS.trt,1281,66.06086754798889,5.487523078918457,7.152557373046875e-07,60.15523552894592,0.04624476663587988
convnet_L5_F384_K3x3_W65_DWS,convnet_L5_F384_K3x3_W65_DWS.trt,931,65.55686783790588,5.074262857437134,7.152557373046875e-07,60.160048484802246,0.06385931215788189
convnet_L5_F384_K3x3_W75_DWS,convnet_L5_F384_K3x3_W75_DWS.trt,722,66.24718999862671,5.608218193054199,4.76837158203125e-07,60.1541633605957,0.08245899538584363
convnet_L5_F384_K3x3_W85_DWS,convnet_L5_F384_K3x3_W85_DWS.trt,571,66.34018540382385,5.7328784465789795,7.152557373046875e-07,60.17051601409912,0.10448736484748052
convnet_L5_F384_K3x3_W95_DWS,convnet_L5_F384_K3x3_W95_DWS.trt,512,65.67893624305725,5.218880891799927,7.152557373046875e-07,60.17331624031067,0.11660885205492377
convnet_L5_F384_K4x4_W45_DWS,convnet_L5_F384_K4x4_W45_DWS.trt,1314,65.95522475242615,5.5278074741363525,7.152557373046875e-07,60.132575035095215,0.04507682566591956
convnet_L5_F384_K4x4_W55_DWS,convnet_L5_F384_K4x4_W55_DWS.trt,938,66.1701889038086,5.521404266357422,7.152557373046875e-07,60.16801190376282,0.0633841247192578
convnet_L5_F384_K4x4_W65_DWS,convnet_L5_F384_K4x4_W65_DWS.trt,749,66.09636521339417,5.5465989112854,7.152557373046875e-07,60.10586142539978,0.07946067785866588
convnet_L5_F384_K4x4_W75_DWS,convnet_L5_F384_K4x4_W75_DWS.trt,552,65.80097460746765,5.284819841384888,1.1920928955078125e-06,60.19142723083496,0.10814605113388835
