model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L4_F544_K2x2_W45,convnet_L4_F544_K2x2_W45.trt,347,67.32968831062317,5.105336666107178,7.152557373046875e-07,60.19993472099304,0.17241026276470262
convnet_L4_F544_K2x2_W50,convnet_L4_F544_K2x2_W50.trt,321,68.09744262695312,5.676111221313477,7.152557373046875e-07,60.154356241226196,0.18622223684720904
convnet_L4_F544_K2x2_W55,convnet_L4_F544_K2x2_W55.trt,288,67.88069581985474,5.204418659210205,4.76837158203125e-07,60.25767421722412,0.20807041807307136
convnet_L4_F544_K2x2_W60,convnet_L4_F544_K2x2_W60.trt,245,67.67916941642761,5.254533529281616,1.1920928955078125e-06,60.18729043006897,0.2443885764297174
convnet_L4_F544_K2x2_W65,convnet_L4_F544_K2x2_W65.trt,214,68.56711935997009,5.737481355667114,1.1920928955078125e-06,60.20108509063721,0.27999320208469286
convnet_L4_F544_K2x2_W70,convnet_L4_F544_K2x2_W70.trt,190,67.96604490280151,5.195039749145508,4.76837158203125e-07,60.3466374874115,0.3161808064109401
convnet_L4_F544_K2x2_W75,convnet_L4_F544_K2x2_W75.trt,168,67.93097615242004,5.219888210296631,4.76837158203125e-07,60.43500638008118,0.35823800166447956
convnet_L4_F544_K2x2_W80,convnet_L4_F544_K2x2_W80.trt,151,67.93172860145569,5.269005537033081,7.152557373046875e-07,60.400890827178955,0.39837467433601026
convnet_L4_F544_K2x2_W85,convnet_L4_F544_K2x2_W85.trt,131,69.3934531211853,5.493145704269409,7.152557373046875e-07,60.52212047576904,0.46026379643505766
convnet_L4_F544_K2x2_W90,convnet_L4_F544_K2x2_W90.trt,123,68.42452144622803,5.451533079147339,7.152557373046875e-07,60.454631328582764,0.4897090245068558
convnet_L4_F544_K2x2_W95,convnet_L4_F544_K2x2_W95.trt,113,68.58373403549194,5.65892481803894,7.152557373046875e-07,60.27846908569336,0.5316097061190985
convnet_L4_F544_K3x3_W20,convnet_L4_F544_K3x3_W20.trt,1492,65.39515590667725,5.100348949432373,9.5367431640625e-07,60.112303495407104,0.03956926476220343
convnet_L4_F544_K3x3_W25,convnet_L4_F544_K3x3_W25.trt,1133,65.6943736076355,5.188646078109741,4.76837158203125e-07,60.14939022064209,0.052342891482684006
convnet_L4_F544_K3x3_W30,convnet_L4_F544_K3x3_W30.trt,1068,65.6388885974884,5.154386043548584,7.152557373046875e-07,60.11823487281799,0.05554338006044595
convnet_L4_F544_K3x3_W35,convnet_L4_F544_K3x3_W35.trt,623,65.6546037197113,5.154701232910156,4.76837158203125e-07,60.18388819694519,0.09575364141938775
convnet_L4_F544_K3x3_W40,convnet_L4_F544_K3x3_W40.trt,606,65.5876612663269,5.105236530303955,9.5367431640625e-07,60.152716398239136,0.09845014491883836
convnet_L4_F544_K3x3_W45,convnet_L4_F544_K3x3_W45.trt,518,65.83290934562683,5.319075584411621,4.76837158203125e-07,60.1785786151886,0.11527511051722936
convnet_L4_F544_K3x3_W50,convnet_L4_F544_K3x3_W50.trt,338,65.98052716255188,5.381333351135254,4.76837158203125e-07,60.13104772567749,0.1768616353266338
convnet_L4_F544_K3x3_W55,convnet_L4_F544_K3x3_W55.trt,336,65.95643520355225,5.416922569274902,7.152557373046875e-07,60.22585582733154,0.17823568341277896
convnet_L4_F544_K3x3_W60,convnet_L4_F544_K3x3_W60.trt,287,65.94173836708069,5.37690806388855,7.152557373046875e-07,60.148865699768066,0.2084687237955552
convnet_L4_F544_K3x3_W65,convnet_L4_F544_K3x3_W65.trt,215,66.00476479530334,5.313538074493408,4.76837158203125e-07,60.21750497817993,0.2788511830706929
convnet_L4_F544_K3x3_W70,convnet_L4_F544_K3x3_W70.trt,209,66.12693095207214,5.312337398529053,4.76837158203125e-07,60.27183747291565,0.28716573874916185
convnet_L4_F544_K3x3_W75,convnet_L4_F544_K3x3_W75.trt,189,66.42708969116211,5.490952014923096,9.5367431640625e-07,60.35692811012268,0.31806223606937145
convnet_L4_F544_K4x4_W10,convnet_L4_F544_K4x4_W10.trt,1329,65.7826189994812,5.489667654037476,1.430511474609375e-06,60.12142252922058,0.044522047222243656
convnet_L4_F544_K4x4_W15,convnet_L4_F544_K4x4_W15.trt,917,65.48815155029297,5.014132976531982,4.76837158203125e-07,60.12387776374817,0.0647596735730686
convnet_L4_F544_K4x4_W20,convnet_L4_F544_K4x4_W20.trt,612,65.4366044998169,5.049924850463867,4.76837158203125e-07,60.13458228111267,0.09739444107791177
convnet_L4_F544_K4x4_W25,convnet_L4_F544_K4x4_W25.trt,433,65.91368865966797,5.136787414550781,7.152557373046875e-07,60.208831548690796,0.13810283152115538
convnet_L4_F544_K4x4_W30,convnet_L4_F544_K4x4_W30.trt,322,66.68304061889648,5.542929410934448,9.5367431640625e-07,60.17485547065735,0.18580968927892838
