model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F224_K1x1_3_K5x5_3_W70,convnet_L6_F224_K1x1_3_K5x5_3_W70.trt,246,68.44256401062012,5.496519088745117,9.5367431640625e-07,60.36632966995239,0.24415452402781665
convnet_L6_F224_K1x1_3_K5x5_3_W80,convnet_L6_F224_K1x1_3_K5x5_3_W80.trt,194,68.91093182563782,5.653972864151001,1.1920928955078125e-06,60.31617546081543,0.30952876621914893
convnet_L6_F224_K1x1_3_K5x5_3_W90,convnet_L6_F224_K1x1_3_K5x5_3_W90.trt,150,68.40588307380676,5.675885438919067,7.152557373046875e-07,60.36393165588379,0.4007958253224691
convnet_L6_F224_K1x1_3_K6x6_3_W20,convnet_L6_F224_K1x1_3_K6x6_3_W20.trt,1894,65.77689719200134,5.325323820114136,9.5367431640625e-07,60.10467195510864,0.031045757226228966
convnet_L6_F224_K1x1_3_K6x6_3_W30,convnet_L6_F224_K1x1_3_K6x6_3_W30.trt,928,67.5396077632904,5.361119747161865,9.5367431640625e-07,60.176576375961304,0.0641260969227758
convnet_L6_F224_K1x1_3_K6x6_3_W40,convnet_L6_F224_K1x1_3_K6x6_3_W40.trt,554,67.57220578193665,5.352036952972412,4.76837158203125e-07,60.20036268234253,0.1077675935593753
convnet_L6_F224_K1x1_3_K6x6_3_W50,convnet_L6_F224_K1x1_3_K6x6_3_W50.trt,365,68.35438585281372,5.503793716430664,7.152557373046875e-07,60.198883056640625,0.1638215038874378
convnet_L6_F224_K1x1_3_K6x6_3_W60,convnet_L6_F224_K1x1_3_K6x6_3_W60.trt,250,68.12481093406677,5.534591197967529,4.76837158203125e-07,60.29713726043701,0.2399606533050537
convnet_L6_F224_K1x1_3_K6x6_3_W70,convnet_L6_F224_K1x1_3_K6x6_3_W70.trt,185,68.51188969612122,5.639573812484741,7.152557373046875e-07,60.394389629364014,0.32505849503182077
convnet_L6_F224_K1x1_3_K6x6_3_W80,convnet_L6_F224_K1x1_3_K6x6_3_W80.trt,143,67.90499758720398,5.06615948677063,9.5367431640625e-07,60.233482122421265,0.41962555238416976
convnet_L6_F224_K1x1_3_K6x6_3_W90,convnet_L6_F224_K1x1_3_K6x6_3_W90.trt,113,67.88867568969727,5.1014299392700195,7.152557373046875e-07,60.42425751686096,0.53285671335406
convnet_L6_F224_K1x1_3_K7x7_3_W20,convnet_L6_F224_K1x1_3_K7x7_3_W20.trt,1778,67.75597524642944,5.483306407928467,4.76837158203125e-07,60.13840103149414,0.03311697007298335
convnet_L6_F224_K1x1_3_K7x7_3_W30,convnet_L6_F224_K1x1_3_K7x7_3_W30.trt,783,67.70604109764099,5.431513547897339,4.76837158203125e-07,60.133825063705444,0.07601415151837228
convnet_L6_F224_K1x1_3_K7x7_3_W40,convnet_L6_F224_K1x1_3_K7x7_3_W40.trt,447,67.8841290473938,5.57992959022522,7.152557373046875e-07,60.167869567871094,0.13362854865840085
convnet_L6_F224_K1x1_3_K7x7_3_W50,convnet_L6_F224_K1x1_3_K7x7_3_W50.trt,296,68.473069190979,5.457717180252075,4.76837158203125e-07,60.249205350875854,0.20243320352322347
convnet_L6_F224_K1x1_3_K7x7_3_W60,convnet_L6_F224_K1x1_3_K7x7_3_W60.trt,204,68.28585457801819,5.485335350036621,7.152557373046875e-07,60.188626527786255,0.29372094892988015
convnet_L6_F224_K1x1_3_K7x7_3_W70,convnet_L6_F224_K1x1_3_K7x7_3_W70.trt,149,68.56580853462219,5.54566764831543,4.76837158203125e-07,60.326725006103516,0.40331916361047115
convnet_L6_F224_K1x1_3_K7x7_3_W80,convnet_L6_F224_K1x1_3_K7x7_3_W80.trt,113,69.16495895385742,5.772891283035278,4.76837158203125e-07,60.21916913986206,0.5310640229588062
convnet_L6_F224_K2x2_3_K3x3_3_W100,convnet_L6_F224_K2x2_3_K3x3_3_W100.trt,318,68.1407413482666,5.799767732620239,7.152557373046875e-07,60.1411771774292,0.18801937088276605
convnet_L6_F224_K2x2_3_K3x3_3_W20,convnet_L6_F224_K2x2_3_K3x3_3_W20.trt,3806,67.41969799995422,5.415712118148804,4.76837158203125e-07,60.12857794761658,0.015419368360522417
convnet_L6_F224_K2x2_3_K3x3_3_W30,convnet_L6_F224_K2x2_3_K3x3_3_W30.trt,1950,67.62610411643982,5.452553749084473,7.152557373046875e-07,60.143643856048584,0.030219317460671448
