Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_AO,Avrg_THERMAL,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L2_F384_K4x4_W70,2,22285066,12347339146,ConvNet,70,1767.1016949152545,321.0,0.0,2.961864406779661,93.54237288135592,15.542372881355933,25.0,50.0,6567.135593220339,4488.237288135593,134.9322033898305,43.19230769230769,33.292857142857144,27.666666666666668,31.65625,35.35294117647059,387461.0,264806.0,7961.0,402.0,148.4633350372314,658.7213930348258,19.803482587064675
convnet_L2_F384_K4x4_W75,2,25145866,14121991306,ConvNet,75,1779.6949152542372,321.0,0.0,2.694915254237288,92.64406779661016,22.728813559322035,25.0,50.0,6652.542372881356,4405.966101694915,134.8135593220339,43.035714285714285,33.25675675675676,28.185185185185187,31.61290322580645,35.05714285714286,392500.0,259952.0,7954.0,336.0,177.5518488883972,773.6666666666666,23.672619047619047
convnet_L2_F384_K4x4_W80,2,28198666,16015760266,ConvNet,80,1795.6610169491526,321.0,0.0,2.6440677966101696,96.8135593220339,23.322033898305083,25.0,50.0,6731.762711864407,4493.576271186441,123.40677966101696,43.01351351351352,33.523809523809526,28.17391304347826,31.774193548387096,35.375,397174.0,265121.0,7281.0,302.0,198.0545020103454,877.884105960265,24.10927152317881
convnet_L2_F384_K4x4_W85,2,31443466,18028646026,ConvNet,85,1808.084745762712,321.0,0.0,2.8008474576271185,95.38983050847456,19.47457627118644,25.0,50.0,6332.440677966101,4217.542372881356,130.3050847457627,42.833333333333336,33.083333333333336,28.04,31.54054054054054,35.111111111111114,373614.0,248835.0,7688.0,267.0,224.4249248504638,931.9662921348314,28.794007490636705
convnet_L2_F384_K4x4_W90,2,34880266,20160648586,ConvNet,90,1829.033898305085,321.0,0.0,2.6271186440677967,96.30508474576273,12.11864406779661,25.0,50.0,6188.322033898305,4252.949152542373,139.864406779661,42.8235294117647,33.025,27.864864864864863,31.33333333333333,34.8125,365111.0,250924.0,8252.0,250.0,238.9086389541626,1003.696,33.008
convnet_L2_F384_K4x4_W95,2,38509066,22411767946,ConvNet,95,1847.0,321.0,0.0,2.451754385964912,98.03508771929825,12.280701754385966,25.0,50.0,6355.561403508772,4397.438596491228,131.82456140350877,43.04838709677419,33.03378378378378,27.8,31.344827586206897,35.125,362267.0,250654.0,7514.0,228.0,263.3226656913757,1099.359649122807,32.95614035087719
convnet_L2_F384_K4x4_W100,2,42329866,24782004106,ConvNet,100,1857.0677966101696,321.0,0.0,2.5635593220338984,95.9322033898305,19.864406779661017,25.0,50.0,6465.847457627118,4335.101694915255,126.50847457627118,42.5,32.55263157894737,27.696969696969692,31.26829268292683,34.973684210526315,381485.0,255771.0,7464.0,198.0,302.4246597290039,1291.7727272727273,37.696969696969695
convnet_L2_F448_K3x3_W75,2,27019338,10258920010,ConvNet,75,1800.0169491525423,321.0,0.0,3.8983050847457625,92.28813559322032,43.16949152542373,25.0,50.0,6716.508474576272,4142.610169491525,134.22033898305085,41.95161290322581,32.82692307692308,28.03846153846154,31.58620689655172,34.48275862068966,396274.0,244414.0,7919.0,637.0,94.10697460174559,383.6954474097331,12.43171114599686
convnet_L2_F448_K3x3_W80,2,30491338,11672371210,ConvNet,80,1816.0,321.0,0.0,3.8262711864406778,91.61016949152544,57.33898305084746,25.0,50.0,6916.423728813559,3985.813559322034,132.20338983050848,41.833333333333336,32.421052631578945,28.307692307692307,31.580645161290324,34.34615384615385,408069.0,235163.0,7800.0,560.0,106.22572422027581,419.93392857142857,13.928571428571429
convnet_L2_F448_K3x3_W85,2,34187338,13177012810,ConvNet,85,1835.728813559322,321.0,0.0,3.165254237288136,94.59322033898304,43.559322033898304,25.0,50.0,6733.338983050848,4179.542372881356,124.864406779661,42.24285714285714,32.8109756097561,28.40740740740741,31.37037037037037,34.65714285714286,397267.0,246593.0,7367.0,488.0,122.255675792694,505.3135245901639,15.096311475409836
convnet_L2_F448_K3x3_W90,2,38107338,14772844810,ConvNet,90,1851.0,321.0,0.0,3.5689655172413794,93.41379310344828,43.32758620689656,25.0,50.0,6811.086206896552,4211.517241379311,125.51724137931036,41.98,32.70454545454545,28.26315789473684,31.40909090909091,34.76,395043.0,244268.0,7280.0,443.0,136.2678384780883,551.3950338600451,16.433408577878104
convnet_L2_F448_K3x3_W95,2,42251338,16459867210,ConvNet,95,1865.033898305085,321.0,0.0,3.0,92.30508474576273,43.16949152542373,25.0,50.0,6665.338983050848,4122.661016949152,135.0677966101695,41.89473684210526,32.92763157894737,27.90909090909091,31.34285714285714,34.3125,393255.0,243237.0,7969.0,429.0,139.03903722763062,566.986013986014,18.575757575757574
convnet_L2_F448_K3x3_W100,2,46619338,18238080010,ConvNet,100,1887.033898305085,321.0,0.0,3.3220338983050848,93.33898305084746,44.67796610169491,25.0,50.0,6619.322033898305,4053.915254237288,133.74576271186442,41.97058823529412,32.819148936170215,27.925925925925927,31.375,34.1,390540.0,239181.0,7891.0,357.0,167.4326109886169,669.9747899159664,22.103641456582633
convnet_L2_F448_K4x4_W55,2,17789194,10518249290,ConvNet,55,1745.6101694915253,321.0,0.0,3.046610169491525,95.28813559322032,20.35593220338983,25.0,50.0,6623.745762711865,4451.237288135593,135.52542372881356,43.60344827586207,33.33783783783784,28.0,31.87804878048781,35.55555555555556,390801.0,262623.0,7996.0,453.0,132.2755861282348,579.7417218543046,17.65121412803532
convnet_L2_F448_K4x4_W60,2,20454794,12444725450,ConvNet,60,1764.0169491525423,321.0,0.0,2.843220338983051,94.10169491525424,20.610169491525426,25.0,50.0,6582.338983050848,4407.152542372882,135.3050847457627,43.05555555555556,33.394444444444446,28.0,31.8,35.3,388358.0,260022.0,7983.0,384.0,156.51608467102048,677.140625,20.7890625
convnet_L2_F448_K4x4_W65,2,23344394,14533108810,ConvNet,65,1773.915254237288,321.0,0.0,2.26271186440678,95.16949152542372,21.033898305084747,25.0,50.0,6599.4915254237285,4433.71186440678,130.74576271186442,43.189655172413794,33.21052631578947,28.07692307692308,31.63888888888889,35.22857142857143,389370.0,261589.0,7714.0,332.0,179.8971939086914,787.9186746987951,23.234939759036145
convnet_L2_F448_K4x4_W70,2,26457994,16783399370,ConvNet,70,1788.0,321.0,0.0,2.483050847457627,97.91525423728814,21.389830508474574,25.0,50.0,6328.949152542373,3884.71186440678,147.77966101694915,41.84285714285714,33.6125,28.393939393939394,31.857142857142858,34.375,373408.0,229198.0,8719.0,296.0,203.15648794174191,774.3175675675676,29.45608108108108
convnet_L2_F448_K4x4_W75,2,29795594,19195597130,ConvNet,75,1801.0,321.0,0.0,2.669491525423729,94.71186440677968,21.42372881355932,25.0,50.0,6739.525423728814,4547.64406779661,137.4406779661017,43.43103448275862,33.583333333333336,28.321428571428573,31.8,35.42857142857143,397632.0,268311.0,8109.0,256.0,233.4441876411438,1048.08984375,31.67578125
convnet_L2_F448_K4x4_W80,2,33357194,21769702090,ConvNet,80,1816.2033898305085,321.0,0.0,2.440677966101695,95.57627118644068,21.559322033898304,25.0,50.0,6689.864406779661,4455.745762711865,136.3050847457627,43.142857142857146,33.28472222222222,28.107142857142858,31.8,35.57142857142857,394702.0,262889.0,8042.0,227.0,264.90373134613037,1158.1013215859032,35.4273127753304
convnet_L2_F448_K4x4_W85,2,37142794,24505714250,ConvNet,85,1832.0,321.0,0.0,2.435344827586207,98.96551724137932,15.620689655172416,25.0,50.0,6724.362068965517,4657.206896551724,129.98275862068965,43.741379310344826,33.87179487179487,28.379310344827587,32.03333333333333,35.57142857142857,390013.0,270118.0,7539.0,210.0,284.6423292160034,1286.2761904761905,35.9
convnet_L2_F448_K4x4_W90,2,41152394,27403633610,ConvNet,90,1852.0,321.0,0.0,1.7076271186440677,99.0,15.542372881355933,25.0,50.0,6648.457627118644,4618.406779661017,123.0,43.60714285714285,33.705128205128204,28.0,31.869565217391305,35.689655172413794,392259.0,272486.0,7257.0,189.0,317.6204991340637,1441.7248677248676,38.3968253968254
convnet_L2_F448_K4x4_W95,2,45385994,30463460170,ConvNet,95,1867.0,321.0,0.0,1.9533898305084745,97.1186440677966,15.915254237288137,25.0,50.0,6768.169491525424,4687.762711864407,128.3728813559322,43.76923076923077,33.93604651162791,28.70833333333333,31.846153846153847,35.88461538461539,399322.0,276578.0,7574.0,171.0,350.3153944015503,1617.4152046783627,44.292397660818715
convnet_L2_F448_K4x4_W100,2,49843594,33685193930,ConvNet,100,1885.0,321.0,0.0,2.4661016949152543,97.16949152542372,16.389830508474578,25.0,50.0,6802.220338983051,4693.762711864407,132.27118644067798,43.58695652173913,33.84756097560975,28.03846153846154,31.65217391304348,35.6578947368421,401331.0,276932.0,7804.0,155.0,387.70804166793823,1786.6580645161291,50.348387096774196
convnet_L2_F512_K2x2_W95,2,53284874,10817900042,ConvNet,95,2140.694915254237,321.0,0.0,3.0084745762711864,92.135593220339,22.440677966101696,25.0,50.0,5877.508474576272,3747.677966101695,136.83050847457628,41.1551724137931,32.305,27.81081081081081,31.066666666666663,34.06060606060606,346773.0,221113.0,8073.0,301.0,198.3842086791992,734.594684385382,26.82059800664452
convnet_L2_F512_K3x3_W65,2,24006154,10052390410,ConvNet,65,1789.2413793103449,321.0,0.0,3.75,95.34482758620688,58.0,25.0,50.0,6986.724137931034,4065.120689655173,128.0344827586207,41.53030303030303,32.42045454545455,27.78787878787879,31.22222222222222,33.911764705882355,405230.0,235777.0,7426.0,555.0,107.89426565170281,424.82342342342343,13.38018018018018
convnet_L2_F512_K3x3_W75,2,31174154,13383360010,ConvNet,75,1820.0,321.0,0.0,3.1228813559322037,95.7457627118644,47.57627118644068,25.0,50.0,6922.338983050848,4295.593220338983,132.135593220339,42.30769230769231,32.93888888888889,28.142857142857142,31.6,34.72222222222222,408418.0,253440.0,7796.0,503.0,119.4236850738525,503.8568588469185,15.499005964214712
convnet_L2_F512_K3x3_W85,2,39366154,17190182410,ConvNet,85,1857.0,321.0,0.0,2.577586206896552,96.43103448275862,45.55172413793103,25.0,50.0,6920.896551724138,4307.517241379311,121.79310344827586,42.12857142857143,32.93367346938776,28.166666666666668,31.59259259259259,34.67857142857143,401412.0,249836.0,7064.0,392.0,152.1263408660888,637.3367346938776,18.020408163265305
convnet_L2_F512_K3x3_W95,2,48582154,21472857610,ConvNet,95,1896.050847457627,321.0,0.0,2.567796610169492,96.0,46.83050847457627,25.0,50.0,6798.016949152542,4151.372881355932,144.3050847457627,42.31481481481482,32.80555555555556,28.03846153846154,31.37142857142857,34.28125,401083.0,244931.0,8514.0,340.0,175.8258366584777,720.385294117647,25.041176470588237
convnet_L2_F512_K4x4_W55,2,20854794,13724268042,ConvNet,55,1759.084745762712,321.0,0.0,2.461864406779661,93.83050847457628,19.338983050847457,25.0,50.0,6644.169491525424,4540.457627118644,123.77966101694916,43.56896551724138,33.665,28.074074074074076,31.9,35.61290322580645,392006.0,267887.0,7303.0,363.0,164.7608137130737,737.9807162534436,20.118457300275484
convnet_L2_F512_K4x4_W65,2,27203594,18962796042,ConvNet,65,1786.6896551724135,321.0,0.0,2.3017241379310347,94.10344827586206,17.46551724137931,25.0,50.0,6177.017241379311,4105.879310344828,130.63793103448276,42.741379310344826,33.196969696969695,27.923076923076923,31.451612903225808,34.75,358267.0,238141.0,7577.0,265.0,226.56325101852408,898.6452830188679,28.59245283018868
convnet_L2_F512_K4x4_W75,2,34576394,25046328842,ConvNet,75,1817.0,320.0,0.0,1.6939655172413792,98.39655172413794,11.775862068965518,25.0,50.0,6413.362068965517,4501.362068965517,122.55172413793105,43.33870967741935,33.01875,27.933333333333334,31.424242424242426,35.42424242424242,371975.0,261079.0,7108.0,210.0,284.3292713165283,1243.2333333333333,33.84761904761905
convnet_L2_F512_K4x4_W85,2,42973194,31974866442,ConvNet,85,1856.0,320.0,0.0,2.3559322033898304,98.135593220339,11.779661016949152,25.0,50.0,6453.016949152542,4481.8983050847455,135.76271186440678,43.28947368421053,33.03658536585366,27.904761904761905,31.32258064516129,35.37931034482759,380728.0,264432.0,8010.0,166.0,361.95311069488525,1592.9638554216867,48.25301204819277
convnet_L2_F512_K4x4_W95,2,52393994,39748408842,ConvNet,95,1894.0,320.0,0.0,2.3491379310344827,97.58620689655172,11.879310344827584,25.0,50.0,6448.568965517241,4489.568965517241,128.17241379310346,43.27777777777778,33.23888888888889,27.80555555555556,31.486486486486488,35.138888888888886,374017.0,260395.0,7434.0,135.0,445.6601476669311,1928.851851851852,55.06666666666667
convnet_L2_F544_K2x2_W90,2,51326410,11025698986,ConvNet,90,2136.93220338983,321.0,0.0,3.656779661016949,93.0677966101695,22.76271186440678,25.0,50.0,6066.4915254237285,3887.830508474576,132.15254237288136,40.5,31.72560975609756,27.0,30.40625,33.333333333333336,357923.0,229382.0,7797.0,305.0,196.7974352836609,752.072131147541,25.56393442622951
convnet_L2_F544_K2x2_W95,2,56684810,12204334826,ConvNet,95,2156.0,321.0,0.0,3.6206896551724137,95.41379310344828,35.96551724137931,25.0,50.0,6259.103448275862,3752.913793103448,131.91379310344828,40.46666666666667,31.41489361702128,26.90909090909091,30.314285714285717,33.088235294117645,363028.0,217669.0,7651.0,253.0,236.16892576217649,860.3517786561265,30.24110671936759
convnet_L2_F544_K2x2_W100,2,62315210,13442810666,ConvNet,100,2207.0338983050847,320.0,0.0,3.6271186440677967,95.89830508474576,23.35593220338983,25.0,50.0,5992.135593220339,3790.491525423729,136.74576271186442,40.53030303030303,31.925,27.0,30.55555555555556,33.766666666666666,353536.0,223639.0,8068.0,249.0,239.6521639823913,898.14859437751,32.40160642570281
convnet_L2_F544_K3x3_W65,2,25663210,11342604010,ConvNet,65,1798.0,321.0,0.0,3.6059322033898304,98.64406779661016,47.271186440677965,25.0,50.0,6282.9152542372885,3623.576271186441,143.23728813559322,40.65384615384615,32.677083333333336,27.96,31.096774193548388,33.78125,370692.0,213791.0,8451.0,530.0,112.2251105308532,403.37924528301886,15.945283018867924
convnet_L2_F544_K3x3_W70,2,29335210,13154736010,ConvNet,70,1816.5593220338983,321.0,0.0,3.7245762711864407,93.61016949152544,48.15254237288136,25.0,50.0,6927.9152542372885,4274.983050847458,128.0,42.1551724137931,32.898809523809526,27.892857142857142,31.5625,34.63636363636363,408747.0,252224.0,7552.0,504.0,118.2494831085205,500.44444444444446,14.984126984126984
convnet_L2_F544_K3x3_W75,2,33279210,15101100010,ConvNet,75,1832.0,321.0,0.0,3.818965517241379,93.43103448275862,46.05172413793103,25.0,50.0,6864.241379310345,4209.775862068966,133.8448275862069,41.86666666666667,32.66279069767442,28.041666666666668,31.44117647058824,34.303030303030305,398126.0,244167.0,7763.0,448.0,133.7760519981384,545.015625,17.328125
convnet_L2_F544_K3x3_W80,2,37495210,17181696010,ConvNet,80,1848.864406779661,321.0,0.0,3.4788135593220337,94.47457627118644,54.42372881355932,25.0,50.0,6922.508474576272,4036.1186440677966,141.10169491525423,41.59375,32.598958333333336,28.0,31.205882352941178,34.0,408428.0,238131.0,8325.0,396.0,151.7993021011352,601.3409090909091,21.022727272727273
convnet_L2_F544_K3x3_W85,2,41983210,19396524010,ConvNet,85,1870.8474576271187,321.0,0.0,3.135593220338983,95.2542372881356,47.898305084745765,25.0,50.0,6942.338983050848,4234.745762711865,125.98305084745763,42.225,32.866279069767444,28.105263157894736,31.46875,34.61290322580645,409598.0,249850.0,7433.0,346.0,173.2978010177612,722.1098265895954,21.482658959537574
convnet_L2_F544_K3x3_W90,2,46743210,21745584010,ConvNet,90,1893.3050847457628,321.0,0.0,2.2203389830508478,95.20338983050848,47.25423728813559,25.0,50.0,6839.389830508475,4195.389830508475,128.35593220338984,42.01851851851852,32.66111111111111,27.892857142857142,31.405405405405407,34.457142857142856,403524.0,247528.0,7573.0,313.0,190.451602935791,790.8242811501598,24.19488817891374
convnet_L2_F544_K3x3_W95,2,51775210,24228876010,ConvNet,95,1910.0,321.0,0.0,3.0211864406779663,96.40677966101696,45.96610169491525,25.0,50.0,6930.932203389831,4259.779661016949,149.9322033898305,42.0,32.608695652173914,27.72222222222222,31.27777777777778,34.54545454545455,408925.0,251327.0,8846.0,302.0,197.7896523475647,832.2086092715232,29.29139072847682
convnet_L2_F544_K3x3_W100,2,57079210,26846400010,ConvNet,100,1934.050847457627,321.0,0.0,2.754237288135593,97.864406779661,49.35593220338984,25.0,50.0,6990.610169491525,4252.847457627118,129.20338983050848,41.46774193548387,32.202127659574465,27.59375,30.90909090909091,34.23076923076923,412446.0,250918.0,7623.0,250.0,240.6350326538086,1003.672,30.492
convnet_L2_F544_K4x4_W45,2,16779146,10529184746,ConvNet,45,1741.0,321.0,0.0,3.101694915254237,92.96610169491524,19.05084745762712,25.0,50.0,6578.779661016949,4450.745762711865,127.32203389830508,43.22727272727273,33.65,28.08695652173913,32.0,35.48,388148.0,262594.0,7512.0,442.0,135.0413727760314,594.10407239819,16.995475113122172
convnet_L2_F544_K4x4_W50,2,19471946,12888888106,ConvNet,50,1754.677966101695,321.0,0.0,2.5889830508474576,94.1864406779661,19.694915254237287,25.0,50.0,6592.389830508475,4454.779661016949,136.32203389830508,43.15625,33.358108108108105,27.8,31.625,35.34285714285714,388951.0,262832.0,8043.0,365.0,164.3877577781677,720.0876712328767,22.035616438356165
convnet_L2_F544_K4x4_W55,2,22436746,15486972266,ConvNet,55,1769.0,321.0,0.0,2.564655172413793,97.46551724137932,20.344827586206897,25.0,50.0,6775.948275862069,4564.103448275862,158.0344827586207,43.43103448275862,33.35326086956522,27.884615384615383,31.675,35.64,393005.0,264718.0,9166.0,310.0,193.706374168396,853.9290322580645,29.56774193548387
convnet_L2_F544_K4x4_W60,2,25673546,18323437226,ConvNet,60,1781.155172413793,321.0,0.0,2.625,96.84482758620688,20.43103448275862,25.0,50.0,6712.758620689655,4557.844827586207,126.46551724137932,42.96428571428572,33.40425531914894,27.848484848484848,31.5,35.48275862068966,389340.0,264355.0,7335.0,259.0,231.1893486976623,1020.6756756756756,28.320463320463322
convnet_L2_F544_K4x4_W65,2,29182346,21398282986,ConvNet,65,1794.9298245614036,321.0,0.0,2.298245614035088,96.19298245614036,20.94736842105263,25.0,50.0,6792.245614035088,4585.122807017544,144.96491228070175,43.57407407407408,33.39634146341464,27.95833333333333,31.70967741935484,35.241379310344826,387158.0,261352.0,8263.0,224.0,267.8152966499328,1166.75,36.888392857142854
convnet_L2_F544_K4x4_W70,2,32963146,24711509546,ConvNet,70,1809.0,304.0,0.0,1.7796610169491525,96.64406779661016,16.627118644067796,25.0,50.0,6701.423728813559,4641.4915254237285,129.20338983050848,43.5,33.41477272727273,27.945945945945947,31.63636363636364,35.51724137931034,395384.0,273848.0,7623.0,203.0,295.5079746246338,1349.0049261083743,37.55172413793103
convnet_L2_F544_K4x4_W75,2,37015946,28263116906,ConvNet,75,1826.0,304.0,0.0,2.483050847457627,96.38983050847456,21.322033898305083,25.0,50.0,6794.728813559322,4552.847457627118,147.6949152542373,43.208333333333336,33.24404761904762,28.03846153846154,31.536585365853657,35.5,400889.0,268618.0,8714.0,172.0,349.1135692596435,1561.7325581395348,50.66279069767442
convnet_L2_F544_K4x4_W80,2,41340746,32053105066,ConvNet,80,1841.6949152542368,304.0,0.0,2.4788135593220337,97.05084745762711,16.694915254237287,25.0,50.0,6863.203389830508,4771.6949152542375,131.5593220338983,43.88461538461539,33.75,28.043478260869566,31.8,35.903225806451616,404929.0,281530.0,7762.0,158.0,379.98948335647583,1781.8354430379748,49.12658227848101
convnet_L2_F544_K4x4_W85,2,45937546,36081474026,ConvNet,85,1862.0,304.0,0.0,2.415254237288136,97.66101694915254,17.220338983050848,25.0,50.0,6797.847457627118,4689.067796610169,126.15254237288136,43.53333333333333,33.614285714285714,28.08,31.764705882352946,35.666666666666664,401073.0,276655.0,7443.0,140.0,429.327974319458,1976.107142857143,53.16428571428571
convnet_L2_F544_K4x4_W90,2,50806346,40348223786,ConvNet,90,1885.3559322033896,304.0,0.0,1.3347457627118644,99.0,17.271186440677965,25.0,50.0,6762.847457627118,4695.864406779661,125.55932203389833,43.333333333333336,33.87222222222222,28.214285714285715,32.148148148148145,35.645161290322584,399008.0,277056.0,7408.0,126.0,478.82936239242554,2198.8571428571427,58.79365079365079
convnet_L2_F544_K4x4_W95,2,55947146,44853354346,ConvNet,95,1905.0,304.0,0.0,1.444915254237288,97.94915254237289,22.52542372881356,25.0,50.0,6851.322033898305,4633.457627118644,143.42372881355934,43.208333333333336,33.56666666666667,27.954545454545453,31.90909090909091,35.43478260869565,404228.0,273374.0,8462.0,110.0,544.8399066925049,2485.2181818181816,76.92727272727272
convnet_L2_F544_K4x4_W100,2,61359946,49596865706,ConvNet,100,1933.0,321.0,0.0,1.5932203389830508,98.66101694915254,17.576271186440678,25.0,50.0,6813.016949152542,4726.6949152542375,128.8135593220339,43.3,33.5,27.65625,31.5,35.46875,401968.0,278875.0,7600.0,103.0,585.7032203674316,2707.5242718446602,73.7864077669903
convnet_L2_F576_K2x2_W85,2,49033738,11100203722,ConvNet,85,2121.0,304.0,0.0,2.73728813559322,97.1864406779661,23.23728813559322,25.0,50.0,6046.8983050847455,3895.830508474576,124.52542372881356,41.016129032258064,31.73170731707317,27.0,30.64,33.74193548387097,356767.0,229854.0,7347.0,307.0,195.06429433822632,748.7100977198697,23.93159609120521
convnet_L2_F576_K2x2_W90,2,54419338,12353746762,ConvNet,90,2143.0,304.0,0.0,2.7457627118644066,94.45762711864408,22.389830508474574,25.0,50.0,6006.016949152542,3836.8813559322034,155.33898305084745,40.56666666666667,31.58333333333333,26.90909090909091,30.33333333333333,33.483870967741936,354355.0,226376.0,9165.0,278.0,215.041480064392,814.3021582733813,32.96762589928058
convnet_L2_F576_K2x2_W95,2,60092938,13674336202,ConvNet,95,2185.0508474576272,304.0,0.0,3.555084745762712,94.0,23.440677966101696,25.0,50.0,6035.3050847457625,3837.796610169492,139.40677966101694,40.8235294117647,31.50581395348837,26.87878787878788,30.147058823529413,33.25,356083.0,226430.0,8225.0,250.0,239.031388759613,905.72,32.9
convnet_L2_F576_K2x2_W100,2,66054538,15061972042,ConvNet,100,2235.830508474576,304.0,0.0,2.8008474576271185,96.59322033898304,23.661016949152543,25.0,50.0,6080.474576271186,3898.4745762711855,128.6949152542373,41.44285714285714,32.5875,27.677419354838708,31.3125,33.96666666666667,358748.0,230010.0,7593.0,229.0,262.8254508972168,1004.410480349345,33.157205240174676
convnet_L2_F576_K3x3_W60,2,23738698,10830412810,ConvNet,60,1792.0,304.0,0.0,3.5889830508474576,93.72881355932203,59.10169491525424,25.0,50.0,7128.457627118644,4180.016949152542,125.59322033898304,41.94444444444444,32.86875,28.33333333333333,31.607142857142858,34.10344827586207,420579.0,246621.0,7410.0,598.0,100.01181125640859,412.4096989966555,12.391304347826088
convnet_L2_F576_K3x3_W65,2,27338698,12710692810,ConvNet,65,,,,,,,,,,,,,,,,,,,,,,,
convnet_L2_F576_K3x3_W70,2,31226698,14741395210,ConvNet,70,1826.0,304.0,0.0,3.5720338983050848,95.98305084745763,49.389830508474574,25.0,50.0,7094.0,4353.966101694915,138.79661016949152,42.11538461538461,32.627450980392155,27.714285714285715,31.33333333333333,34.282051282051285,418546.0,256884.0,8189.0,464.0,128.13166856765739,553.6293103448276,17.648706896551722
convnet_L2_F576_K3x3_W75,2,35402698,16922520010,ConvNet,75,1838.033898305085,304.0,0.0,2.7161016949152543,96.79661016949152,58.23728813559322,25.0,50.0,7051.6949152542375,4097.3050847457625,130.91525423728814,41.53030303030303,32.63297872340426,27.956521739130437,31.580645161290324,33.92307692307692,416050.0,241741.0,7724.0,383.0,157.72525072097778,631.1775456919061,20.16710182767624
convnet_L2_F576_K3x3_W80,2,39866698,19254067210,ConvNet,80,1858.1016949152545,304.0,0.0,3.2245762711864407,95.76271186440678,50.067796610169495,25.0,50.0,6939.949152542373,4225.084745762712,125.1864406779661,41.81707317073171,32.78191489361702,28.153846153846157,31.625,34.37931034482759,409457.0,249280.0,7386.0,389.0,151.9349193572998,640.8226221079691,18.98714652956298
convnet_L2_F576_K3x3_W85,2,44618698,21736036810,ConvNet,85,1880.0,304.0,0.0,2.2033898305084745,98.3728813559322,58.05084745762712,25.0,50.0,7179.525423728814,4206.35593220339,129.76271186440678,41.69444444444444,32.73076923076923,28.48,31.529411764705884,34.270270270270274,423592.0,248175.0,7656.0,292.0,203.4675621986389,849.9143835616438,26.21917808219178
convnet_L2_F576_K3x3_W90,2,49658698,24368428810,ConvNet,90,1899.0169491525423,304.0,0.0,2.389830508474576,94.8813559322034,48.67796610169491,25.0,50.0,6970.813559322034,4264.135593220339,131.76271186440678,42.25757575757576,33.05,28.20833333333333,31.48148148148148,34.51428571428571,411278.0,251584.0,7774.0,286.0,208.4605360031128,879.6643356643357,27.181818181818183
convnet_L2_F576_K3x3_W95,2,54986698,27151243210,ConvNet,95,1924.0,304.0,0.0,3.190677966101695,96.8813559322034,46.66101694915254,25.0,50.0,7021.949152542373,4335.661016949152,126.47457627118644,41.72857142857143,32.974489795918366,28.08695652173913,31.5,34.6764705882353,414295.0,255804.0,7462.0,281.0,214.76867198944092,910.3345195729537,26.555160142348754
convnet_L2_F576_K3x3_W100,2,60602698,30084480010,ConvNet,100,1948.9830508474577,304.0,0.0,3.1313559322033897,95.8813559322034,53.47457627118644,25.0,50.0,6995.237288135593,4116.440677966101,139.0,40.93333333333333,32.125,27.6,30.914285714285715,33.8,412719.0,242870.0,8201.0,212.0,282.0274877548218,1145.6132075471698,38.68396226415094
convnet_L2_F576_K4x4_W45,2,18061066,11800009162,ConvNet,45,1743.033898305085,304.0,0.0,2.864406779661017,94.03389830508476,13.694915254237287,25.0,50.0,6574.728813559322,4567.6949152542375,136.54237288135593,43.11538461538461,33.48717948717949,28.0,31.806451612903224,35.46666666666667,387909.0,269494.0,8056.0,430.0,138.6446762084961,626.7302325581395,18.73488372093023
convnet_L2_F576_K4x4_W50,2,20912266,14444500042,ConvNet,50,1757.0677966101696,304.0,0.0,2.4661016949152543,93.49152542372882,19.220338983050848,25.0,50.0,6691.593220338983,4552.677966101695,130.84745762711864,43.04054054054054,33.522222222222226,27.93103448275862,31.741935483870968,35.36363636363637,394804.0,268608.0,7720.0,344.0,173.0093812942504,780.8372093023256,22.441860465116278
convnet_L2_F576_K4x4_W55,2,24051466,17356139722,ConvNet,55,1768.2372881355932,304.0,0.0,2.4364406779661016,97.2542372881356,14.559322033898304,25.0,50.0,6757.101694915255,4716.457627118644,138.05084745762713,43.34615384615385,33.609756097560975,27.93103448275862,31.870967741935484,35.578947368421055,398669.0,278271.0,8145.0,301.0,198.8610100746154,924.4883720930233,27.059800664451828
convnet_L2_F576_K4x4_W60,2,27478666,20534928202,ConvNet,60,1783.050847457627,304.0,0.0,2.707627118644068,96.05084745762711,14.677966101694915,25.0,50.0,6676.949152542373,4621.779661016949,137.3050847457627,43.30645161290322,33.67613636363637,27.939393939393938,31.81081081081081,35.45161290322581,393940.0,272685.0,8101.0,253.0,236.339099407196,1077.806324110672,32.019762845849804
convnet_L2_F576_K4x4_W65,2,31193866,23980865482,ConvNet,65,1799.0,304.0,0.0,1.8347457627118644,96.49152542372882,14.779661016949152,25.0,50.0,6756.847457627118,4708.966101694915,136.08474576271186,43.34848484848485,33.73888888888889,28.142857142857142,31.96969696969697,35.75,398654.0,277829.0,8029.0,219.0,273.86809825897217,1268.6255707762557,36.662100456621005
